dataset: B
instance: BY2
+-----------+
2D Packing Heuristic in Truck P343161309
Min2DVol: 26.418059999999993 [m2]
Stack 0 with items: ['0090016900_26102022012451', '0090016900_26102022012451', '0090016900_26102022012451']
Stack 1 with items: ['0090016900_26102022012451', '0090016900_26102022012451', '0090016900_26102022012451']
Stack 2 with items: ['0090016900_26102022012451', '0090016900_26102022012451', '0090016900_26102022012451']
Stack 3 with items: ['0090016900_26102022012451', '0090016900_26102022011736', '0090016900_26102022011130']
Stack 4 with items: ['0090016900_26102022007596', '0090016900_26102022007596', '0090016900_26102022007596']
Stack 5 with items: ['0090016900_26102022007596', '0090016900_26102022007596', '0090016900_26102022007596']
Stack 6 with items: ['0090016900_26102022007596', '0090016900_26102022006960', '0090016900_26102022007596']
Stack 7 with items: ['0090016900_26102022006960', '0090016900_26102022006960', '0090016900_26102022006960']
Stack 8 with items: ['0090016900_26102022006960', '0090016900_26102022006960', '0090016900_26102022006960']
Stack 9 with items: ['0090016900_26102022006960', '0090016900_26102022006960', '0090016900_26102022006960']
Stack 10 with items: ['0090016900_26102022006960', '0090016900_26102022006960', '0090016900_26102022006960']
Stack 11 with items: ['0090016900_26102022006960', '0090016900_26102022006960', '0090016900_26102022006960']
Stack 12 with items: ['0090016900_26102022006960', '0090016900_26102022006960', '0090016900_26102022006960']
Stack 13 with items: ['0090016900_26102022006960', '0090016900_26102022006960', '0090016900_26102022006960']
Stack 14 with items: ['0090016900_26102022006960', '0090016900_26102022006073', '0090016900_26102022006960']
Stack 15 with items: ['0090016900_26102022005737', '0090016900_26102022005737', '0090016900_26102022005737']
Stack 16 with items: ['0090016900_26102022005737', '0090016900_26102022005737', '0090016900_26102022005737']
Stack 17 with items: ['0090016900_26102022005737', '0090016900_26102022005737', '0090016900_26102022005737']
Stack 18 with items: ['0090016900_26102022005737', '0090016900_26102022005737', '0090016900_26102022005737']
Stack 19 with items: ['0090016900_26102022002612', '0090016900_26102022001574', '0090016900_26102022001574']
Stack 20 with items: ['0090016900_26102022001574', '0090016900_26102022001574', '0090016900_26102022001574']
Stack 21 with items: ['0090016900_26102022012475', '0090016900_26102022011349']
Heuristic packed all stacks
