dataset: A
instance: SA2
+-----------+
2D Packing Heuristic in Truck P199051601
Min2DVol: 17.999999999999996 [m2]
Stack 0 with items: ['0090017100_03072022016189', '0090017100_03072022016189', '0090017100_03072022016189']
Stack 1 with items: ['0090017100_03072022016189', '0090017100_03072022016189', '0090017100_03072022016189']
Stack 2 with items: ['0090017100_03072022016189', '0090017100_03072022016189', '0090017100_03072022016189']
Stack 3 with items: ['0090017100_03072022016189', '0090017100_03072022016189', '0090017100_03072022016189']
Stack 4 with items: ['0090017100_03072022016189', '0090017100_03072022016189', '0090017100_03072022016189']
Stack 5 with items: ['0090017100_03072022016189', '0090017100_03072022016189', '0090017100_03072022016189']
Stack 6 with items: ['0090017100_03072022013869', '0090017100_03072022013869', '0090017100_03072022013869']
Stack 7 with items: ['0090017100_03072022013869', '0090017100_03072022013869', '0090017100_03072022013869']
Stack 8 with items: ['0090017100_03072022013869', '0090017100_03072022013869', '0090017100_03072022013869']
Stack 9 with items: ['0090017100_03072022013869', '0090017100_03072022013869', '0090017100_03072022013869']
Stack 10 with items: ['0090017100_03072022013869', '0090017100_03072022013869', '0090017100_03072022013869']
Stack 11 with items: ['0090017100_03072022013869', '0090017100_03072022013869', '0090017100_03072022013869']
Stack 12 with items: ['0090017100_03072022000850', '0090017100_03072022000850', '0090017100_03072022000850']
Stack 13 with items: ['0090017100_03072022000850', '0090017100_03072022000850', '0090017100_03072022000850']
Stack 14 with items: ['0090017100_03072022000850', '0090017100_03072022000850', '0090017100_03072022000850']
Heuristic packed all stacks
