dataset: X
instance: AS7
+-----------+
2D Packing Heuristic in Truck P208730403
Min2DVol: 36.960000000000015 [m2]
Stack 0 with items: ['0090018000_14062023001604', '0090018000_14062023001604', '0090018000_14062023001604']
Stack 1 with items: ['0090018000_14062023001604', '0090018000_14062023001604', '0090018000_14062023001604']
Stack 2 with items: ['0090018000_14062023011240', '0090018000_14062023011240', '0090018000_14062023011240']
Stack 3 with items: ['0090018000_14062023001604', '0090018000_14062023001604', '0090018000_14062023011240']
Stack 4 with items: ['0090018000_14062023001604', '0090018000_14062023001604', '0090018000_14062023001604']
Stack 5 with items: ['0090018000_14062023011240', '0090018000_14062023011240', '0090018000_14062023011240']
Stack 6 with items: ['0090018000_14062023011240', '0090018000_14062023011240', '0090018000_14062023011240']
Stack 7 with items: ['0090018000_14062023011240', '0090018000_14062023011240', '0090018000_14062023011240']
Stack 8 with items: ['0090018000_14062023001604', '0090018000_14062023001604', '0090018000_14062023001604']
Stack 9 with items: ['0090018000_14062023011240', '0090018000_14062023011240', '0090018000_14062023011240']
Stack 10 with items: ['0090018000_14062023013348', '0090018000_14062023013348', '0090018000_14062023013348']
Stack 11 with items: ['0090018000_14062023013348', '0090018000_14062023013348', '0090018000_14062023013348']
Stack 12 with items: ['0090018000_14062023013348', '0090018000_14062023013348', '0090018000_14062023013348']
Stack 13 with items: ['0090018000_14062023013348', '0090018000_14062023013348', '0090018000_14062023013348']
Stack 14 with items: ['0090018000_14062023013348', '0090018000_14062023013348', '0090018000_14062023013348']
Stack 15 with items: ['0090018000_14062023013348', '0090018000_14062023013348', '0090018000_14062023013348']
Stack 16 with items: ['0090018000_14062023013348', '0090018000_14062023013348', '0090018000_14062023013348']
Stack 17 with items: ['0090018000_14062023013348', '0090018000_14062023013348', '0090018000_14062023013348']
Stack 18 with items: ['0090018000_14062023012922', '0090018000_14062023012922', '0090018000_14062023012922']
Stack 19 with items: ['0090018000_14062023012922', '0090018000_14062023012922', '0090018000_14062023012922']
Stack 20 with items: ['0090018000_14062023012922', '0090018000_14062023007080', '0090018000_14062023012922']
Stack 21 with items: ['0090018000_14062023007080', '0090018000_14062023007080', '0090018000_14062023007080']
Stack 22 with items: ['0090018000_14062023007080', '0090018000_14062023007080', '0090018000_14062023007080']
Stacks not packed:
Stack 19 missing: ['0090018000_14062023012922', '0090018000_14062023012922', '0090018000_14062023012922']
