dataset: C
instance: BY
+-----------+
2D Packing Heuristic in Truck P073215305
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090016900_27022023049605', '0090016900_27022023049605', '0090016900_27022023049605']
Stack 1 with items: ['0090016900_27022023049605', '0090016900_27022023049005', '0090016900_27022023049005']
Stack 2 with items: ['0090016900_27022023049005', '0090016900_27022023049005', '0090016900_27022023049005']
Stack 3 with items: ['0090016900_27022023043749', '0090016900_27022023043749', '0090016900_27022023043749']
Stack 4 with items: ['0090016900_27022023043749', '0090016900_27022023043749', '0090016900_27022023043749']
Stack 5 with items: ['0090016900_27022023043749', '0090016900_27022023043749', '0090016900_27022023043749']
Stack 6 with items: ['0090016900_27022023043749', '0090016900_27022023041250', '0090016900_27022023043749']
Stack 7 with items: ['0090016900_27022023041250', '0090016900_27022023041250', '0090016900_27022023041250']
Stack 8 with items: ['0090016900_27022023041250', '0090016900_27022023041250', '0090016900_27022023041250']
Stack 9 with items: ['0090016900_27022023041250', '0090016900_27022023041250', '0090016900_27022023041250']
Stack 10 with items: ['0090016900_27022023041250', '0090016900_27022023041250', '0090016900_27022023041250']
Stack 11 with items: ['0090016900_27022023041250', '0090016900_27022023041250', '0090016900_27022023041250']
Stack 12 with items: ['0090016900_27022023041250', '0090016900_27022023040813', '0090016900_27022023041250']
Stack 13 with items: ['0090016900_27022023040813', '0090016900_27022023040813', '0090016900_27022023040813']
Stack 14 with items: ['0090016900_27022023007814', '0090016900_27022023007814', '0090016900_27022023007814']
Stack 15 with items: ['0090016900_27022023007814', '0090016900_27022023004157', '0090016900_27022023004157']
Stack 16 with items: ['0090016900_27022023004157', '0090016900_27022023004157', '0090016900_27022023004157']
Stack 17 with items: ['0090016900_27022023004157', '0090016900_27022023004157', '0090016900_27022023004157']
Stack 18 with items: ['0090016900_27022023004157', '0090016900_27022023004157', '0090016900_27022023004157']
Stack 19 with items: ['0090016900_27022023004157', '0090016900_27022023004157', '0090016900_27022023004157']
Stack 20 with items: ['0090016900_27022023004157', '0090016900_27022023004157', '0090016900_27022023004157']
Stack 21 with items: ['0090016900_27022023004157', '0090016900_27022023004157', '0090016900_27022023004157']
Stack 22 with items: ['0090016900_27022023004157', '0090016900_27022023004157', '0090016900_27022023004157']
Stack 23 with items: ['0090016900_27022023004157', '0090016900_27022023004157', '0090016900_27022023004157']
Stack 24 with items: ['0090016900_27022023004157', '0090016900_27022023004157', '0090016900_27022023004157']
Stack 25 with items: ['0090016900_27022023003589', '0090016900_27022023003589', '0090016900_27022023003589']
Heuristic packed all stacks
