dataset: C
instance: VA
+-----------+
2D Packing Heuristic in Truck P102651301
Min2DVol: 32.15999999999999 [m2]
Stack 0 with items: ['0091017300_27022023035586', '0091017300_27022023035586', '0091017300_27022023035586']
Stack 1 with items: ['0091017300_27022023035586', '0091017300_27022023024428', '0091017300_27022023024428']
Stack 2 with items: ['0091017300_27022023024428', '0091017300_27022023024428', '0091017300_27022023024428']
Stack 3 with items: ['0091017300_27022023024428', '0091017300_27022023024428', '0091017300_27022023024428']
Stack 4 with items: ['0091017300_27022023024428', '0091017300_27022023024428', '0091017300_27022023024428']
Stack 5 with items: ['0091017300_27022023024428', '0091017300_27022023015780', '0091017300_27022023015780']
Stack 6 with items: ['0091017300_27022023015780', '0091017300_27022023001648', '0091017300_27022023015780']
Stack 7 with items: ['0091017300_27022023001648', '0091017300_27022023001648']
Stack 8 with items: ['0091017300_27022023026944', '0091017300_27022023026944', '0091017300_27022023026944']
Stack 9 with items: ['0091017300_27022023015488', '0091017300_27022023015488', '0091017300_27022023015488']
Stack 10 with items: ['0091017300_27022023015488', '0091017300_27022023026944', '0091017300_27022023026944']
Stack 11 with items: ['0091017300_27022023015488', '0091017300_27022023015488', '0091017300_27022023015488']
Stack 12 with items: ['0091017300_27022023026944', '0091017300_27022023026944', '0091017300_27022023026944']
Stack 13 with items: ['0091017300_27022023015488', '0091017300_27022023015488', '0091017300_27022023015488']
Stack 14 with items: ['0091017300_27022023026944', '0091017300_27022023026944', '0091017300_27022023026944']
Stack 15 with items: ['0091017300_27022023015488', '0091017300_27022023015488', '0091017300_27022023015488']
Stack 16 with items: ['0091017300_27022023015488', '0091017300_27022023015488', '0091017300_27022023015488']
Stack 17 with items: ['0091017300_27022023015488', '0091017300_27022023015488', '0091017300_27022023015488']
Stack 18 with items: ['0091017300_27022023015488', '0091017300_27022023026944', '0091017300_27022023026944']
Stack 19 with items: ['0091017300_27022023026944', '0091017300_27022023026944', '0091017300_27022023026944']
Stack 20 with items: ['0091017300_27022023015488', '0091017300_27022023015488', '0091017300_27022023015488']
Stack 21 with items: ['0091017300_27022023015488', '0091017300_27022023026944', '0091017300_27022023026944']
Heuristic packed all stacks
