dataset: B
instance: PA
+-----------+
2D Packing Heuristic in Truck P356545901
Min2DVol: 31.680000000000003 [m2]
Stack 0 with items: ['0091017200_26102022018093', '0091017200_26102022006878']
Stack 1 with items: ['0091017200_26102022006878', '0091017200_26102022006878']
Stack 2 with items: ['0091017200_26102022006878', '0091017200_26102022006878']
Stack 3 with items: ['0091017200_26102022006878', '0091017200_26102022006878']
Stack 4 with items: ['0091017200_26102022006878', '0091017200_26102022006878']
Stack 5 with items: ['0091017200_26102022006878', '0091017200_26102022006878']
Stack 6 with items: ['0091017200_26102022006878', '0091017200_26102022001890']
Stack 7 with items: ['0091017200_26102022001890', '0091017200_26102022001890']
Stack 8 with items: ['0091017200_26102022001890', '0091017200_26102022001890']
Stack 9 with items: ['0091017200_26102022001890', '0091017200_26102022001890']
Stack 10 with items: ['0091017200_26102022001890', '0091017200_26102022001890']
Stack 11 with items: ['0091017200_26102022001890', '0091017200_26102022001890']
Stack 12 with items: ['0091017200_26102022001890', '0091017200_26102022001890']
Stack 13 with items: ['0091017200_26102022001890', '0091017200_26102022001890']
Stack 14 with items: ['0091017200_26102022001890', '0091017200_26102022001890']
Stack 15 with items: ['0091017200_26102022001890', '0091017200_26102022001890']
Heuristic packed all stacks
