dataset: X
instance: TR5
+-----------+
2D Packing Heuristic in Truck P192421709
Min2DVol: 26.796119999999995 [m2]
Stack 0 with items: ['0090017000_14062023007960', '0090017000_14062023000792', '0090017000_14062023044356']
Stack 1 with items: ['0090017000_14062023000792', '0090017000_14062023015924', '0090017000_14062023026636', '0090017000_14062023038300', '0090017000_14062023038300']
Stack 2 with items: ['0090017000_14062023003740', '0090017000_14062023003740', '0090017000_14062023003740']
Stack 3 with items: ['0090017000_14062023003740', '0090017000_14062023006207', '0090017000_14062023006207']
Stack 4 with items: ['0090017000_14062023006207', '0090017000_14062023006207', '0090017000_14062023006207']
Stack 5 with items: ['0090017000_14062023042033', '0090017000_14062023042033']
Stack 6 with items: ['0090017000_14062023021255', '0090017000_14062023021255']
Stack 7 with items: ['0090017000_14062023042033', '0090017000_14062023021255']
Stack 8 with items: ['0090017000_14062023021255', '0090017000_14062023021255']
Stack 9 with items: ['0090017000_14062023021255', '0090017000_14062023021255']
Stack 10 with items: ['0090017000_14062023021255', '0090017000_14062023021255']
Stack 11 with items: ['0090017000_14062023042033', '0090017000_14062023042033']
Stack 12 with items: ['0090017000_14062023042033', '0090017000_14062023042033']
Stack 13 with items: ['0090017000_14062023021255', '0090017000_14062023021255']
Stack 14 with items: ['0090017000_14062023042033', '0090017000_14062023042033']
Heuristic packed all stacks
