dataset: X
instance: SA7
+-----------+
2D Packing Heuristic in Truck P206150101
Min2DVol: 31.920000000000012 [m2]
Stack 0 with items: ['0090017100_14062023028190', '0090017100_14062023028190']
Stack 1 with items: ['0090017100_14062023028190', '0090017100_14062023028190']
Stack 2 with items: ['0090017100_14062023028190', '0090017100_14062023028190']
Stack 3 with items: ['0090017100_14062023028190', '0090017100_14062023028190']
Stack 4 with items: ['0090017100_14062023028190', '0090017100_14062023028190']
Stack 5 with items: ['0090017100_14062023028190', '0090017100_14062023028190']
Stack 6 with items: ['0090017100_14062023026429', '0090017100_14062023026429']
Stack 7 with items: ['0090017100_14062023026314', '0090017100_14062023026314']
Stack 8 with items: ['0090017100_14062023026314', '0090017100_14062023026314']
Stack 9 with items: ['0090017100_14062023026314', '0090017100_14062023026314']
Stack 10 with items: ['0090017100_14062023026314', '0090017100_14062023026314']
Stack 11 with items: ['0090017100_14062023026314', '0090017100_14062023026314']
Stack 12 with items: ['0090017100_14062023025595', '0090017100_14062023025595']
Stack 13 with items: ['0090017100_14062023025483', '0090017100_14062023023350']
Stack 14 with items: ['0090017100_14062023023119', '0090017100_14062023021530']
Stack 15 with items: ['0090017100_14062023021530', '0090017100_14062023021530']
Stack 16 with items: ['0090017100_14062023021530', '0090017100_14062023020444']
Stack 17 with items: ['0090017100_14062023020444', '0090017100_14062023020444']
Stack 18 with items: ['0090017100_14062023017851', '0090017100_14062023017851']
Stack 19 with items: ['0090017100_14062023017851', '0090017100_14062023017851']
Stack 20 with items: ['0090017100_14062023017851', '0090017100_14062023017125']
Stack 21 with items: ['0090017100_14062023017081', '0090017100_14062023017081']
Stack 22 with items: ['0090017100_14062023017081', '0090017100_14062023017081']
Stack 23 with items: ['0090017100_14062023017081', '0090017100_14062023017081']
Stack 24 with items: ['0090017100_14062023017081', '0090017100_14062023017081']
Stack 25 with items: ['0090017100_14062023008587', '0090017100_14062023008587']
Stack 26 with items: ['0090017100_14062023008587', '0090017100_14062023007439']
Stack 27 with items: ['0090017100_14062023007439', '0090017100_14062023007439']
Stack 28 with items: ['0090017100_14062023007439', '0090017100_14062023007439']
Stack 29 with items: ['0090017100_14062023007439', '0090017100_14062023007439']
Stack 30 with items: ['0090017100_14062023003630', '0090017100_14062023003630']
Stack 31 with items: ['0090017100_14062023003630', '0090017100_14062023003630']
Stack 32 with items: ['0090017100_14062023003630', '0090017100_14062023001797']
Stack 33 with items: ['0090017100_14062023001797', '0090017100_14062023001797']
Stack 34 with items: ['0090017100_14062023001797', '0090017100_14062023001116']
Stack 35 with items: ['0090017100_14062023001116', '0090017100_14062023001116']
Stack 36 with items: ['0090017100_14062023001116', '0090017100_14062023001116']
Stack 37 with items: ['0090017100_14062023001116', '0090017100_14062023001116']
Stack 38 with items: ['0090017100_14062023001116', '0090017100_14062023001116']
Stack 39 with items: ['0090017100_14062023001116', '0090017100_14062023001116']
Stack 40 with items: ['0090017100_14062023001116', '0090017100_14062023000138']
Stack 41 with items: ['0090017100_14062023000138', '0090017100_14062023000138']
Stacks not packed:
Stack 6 missing: ['0090017100_14062023026429', '0090017100_14062023026429']
Stack 12 missing: ['0090017100_14062023025595', '0090017100_14062023025595']
Stack 13 missing: ['0090017100_14062023025483', '0090017100_14062023023350']
Stack 14 missing: ['0090017100_14062023023119', '0090017100_14062023021530']
Stack 15 missing: ['0090017100_14062023021530', '0090017100_14062023021530']
Stack 16 missing: ['0090017100_14062023021530', '0090017100_14062023020444']
Stack 17 missing: ['0090017100_14062023020444', '0090017100_14062023020444']
Stack 18 missing: ['0090017100_14062023017851', '0090017100_14062023017851']
Stack 19 missing: ['0090017100_14062023017851', '0090017100_14062023017851']
Stack 20 missing: ['0090017100_14062023017851', '0090017100_14062023017125']
Stack 21 missing: ['0090017100_14062023017081', '0090017100_14062023017081']
Stack 22 missing: ['0090017100_14062023017081', '0090017100_14062023017081']
Stack 23 missing: ['0090017100_14062023017081', '0090017100_14062023017081']
Stack 24 missing: ['0090017100_14062023017081', '0090017100_14062023017081']
Stack 25 missing: ['0090017100_14062023008587', '0090017100_14062023008587']
Stack 26 missing: ['0090017100_14062023008587', '0090017100_14062023007439']
Stack 27 missing: ['0090017100_14062023007439', '0090017100_14062023007439']
Stack 28 missing: ['0090017100_14062023007439', '0090017100_14062023007439']
Stack 29 missing: ['0090017100_14062023007439', '0090017100_14062023007439']
Stack 33 missing: ['0090017100_14062023001797', '0090017100_14062023001797']
Stack 34 missing: ['0090017100_14062023001797', '0090017100_14062023001116']
Stack 35 missing: ['0090017100_14062023001116', '0090017100_14062023001116']
Stack 36 missing: ['0090017100_14062023001116', '0090017100_14062023001116']
Stack 37 missing: ['0090017100_14062023001116', '0090017100_14062023001116']
Stack 38 missing: ['0090017100_14062023001116', '0090017100_14062023001116']
Stack 39 missing: ['0090017100_14062023001116', '0090017100_14062023001116']
Stack 40 missing: ['0090017100_14062023001116', '0090017100_14062023000138']
Stack 41 missing: ['0090017100_14062023000138', '0090017100_14062023000138']
