dataset: X
instance: MT3
+-----------+
2D Packing Heuristic in Truck P201570701
Min2DVol: 32.39999999999999 [m2]
Stack 0 with items: ['0091017700_08062023005183', '0091017700_08062023004384', '0091017700_08062023002895']
Stack 1 with items: ['0091017700_08062023002895', '0091017700_08062023002895', '0091017700_08062023002895']
Stack 2 with items: ['0091017700_08062023001619', '0091017700_08062023001071', '0091017700_08062023000886']
Stack 3 with items: ['0091017700_08062023000850', '0091017700_08062023000850', '0091017700_08062023000850']
Stack 4 with items: ['0091017700_08062023000104', '0091017700_08062023000104', '0091017700_08062023000104']
Stack 5 with items: ['0091017700_08062023000104', '0091017700_08062023000104', '0091017700_08062023000104']
Stack 6 with items: ['0091017700_08062023000104', '0091017700_08062023000104', '0091017700_08062023000104']
Stack 7 with items: ['0091017700_08062023000104', '0091017700_08062023000104', '0091017700_08062023000104']
Stack 8 with items: ['0091017700_08062023000104', '0091017700_08062023000104', '0091017700_08062023000104']
Stack 9 with items: ['0091017700_08062023000100', '0091017700_08062023000100', '0091017700_08062023000100']
Stack 10 with items: ['0091017700_08062023003159', '0091017700_08062023003159', '0091017700_08062023003159']
Stack 11 with items: ['0091017700_08062023003159', '0091017700_08062023001761', '0091017700_08062023001761']
Stack 12 with items: ['0091017700_08062023003159', '0091017700_08062023003159', '0091017700_08062023003159']
Stack 13 with items: ['0091017700_08062023005342', '0091017700_08062023005342', '0091017700_08062023005342']
Stack 14 with items: ['0091017700_08062023004335', '0091017700_08062023004335', '0091017700_08062023004335']
Stack 15 with items: ['0091017700_08062023005569', '0091017700_08062023004335', '0091017700_08062023003159']
Stack 16 with items: ['0091017700_08062023003159', '0091017700_08062023003159', '0091017700_08062023003159']
Stack 17 with items: ['0091017700_08062023001761', '0091017700_08062023005569', '0091017700_08062023005569']
Stack 18 with items: ['0091017700_08062023003159', '0091017700_08062023003159', '0091017700_08062023003159']
Stack 19 with items: ['0091017700_08062023003159', '0091017700_08062023003159', '0091017700_08062023005342']
Stack 20 with items: ['0091017700_08062023003159', '0091017700_08062023003159', '0091017700_08062023003159']
Stack 21 with items: ['0091017700_08062023003159', '0091017700_08062023003159', '0091017700_08062023004335']
Stack 22 with items: ['0091017700_08062023003159', '0091017700_08062023003159', '0091017700_08062023003159']
Stack 23 with items: ['0091017700_08062023003159', '0091017700_08062023003159', '0091017700_08062023003159']
Stack 24 with items: ['0091017700_08062023005342', '0091017700_08062023005342', '0091017700_08062023005342']
Stack 25 with items: ['0091017700_08062023005569', '0091017700_08062023005569', '0091017700_08062023005569']
Stack 26 with items: ['0091017700_08062023004335', '0091017700_08062023004335', '0091017700_08062023005342']
Stacks not packed:
Stack 9 missing: ['0091017700_08062023000100', '0091017700_08062023000100', '0091017700_08062023000100']
