dataset: C
instance: DO3
+-----------+
2D Packing Heuristic in Truck P103335603
Min2DVol: 32.016 [m2]
Stack 0 with items: ['0090019100_28022023021070', '0090019100_28022023021070', '0090019100_28022023021070']
Stack 1 with items: ['0090019100_28022023021070']
Stack 2 with items: ['0090019100_28022023017577', '0090019100_28022023013645', '0090019100_28022023017577']
Stack 3 with items: ['0090019100_28022023013645', '0090019100_28022023013645', '0090019100_28022023013645']
Stack 4 with items: ['0090019100_28022023013645', '0090019100_28022023013645', '0090019100_28022023013645']
Stack 5 with items: ['0090019100_28022023013645', '0090019100_28022023013645', '0090019100_28022023013645']
Stack 6 with items: ['0090019100_28022023013645', '0090019100_28022023013645', '0090019100_28022023013645']
Stack 7 with items: ['0090019100_28022023013645', '0090019100_28022023013645', '0090019100_28022023013645']
Stack 8 with items: ['0090019100_28022023013645', '0090019100_28022023013645', '0090019100_28022023013645']
Stack 9 with items: ['0090019100_28022023013645', '0090019100_28022023013645', '0090019100_28022023013645']
Stack 10 with items: ['0090019100_28022023013645', '0090019100_28022023013645', '0090019100_28022023013645']
Stack 11 with items: ['0090019100_28022023013645', '0090019100_28022023013645', '0090019100_28022023013645']
Stack 12 with items: ['0090019100_28022023011409', '0090019100_28022023011409', '0090019100_28022023011409']
Stack 13 with items: ['0090019100_28022023011409', '0090019100_28022023011409', '0090019100_28022023011409']
Stack 14 with items: ['0090019100_28022023011409', '0090019100_28022023011409', '0090019100_28022023011409']
Stack 15 with items: ['0090019100_28022023011409', '0090019100_28022023011409', '0090019100_28022023011409']
Stack 16 with items: ['0090019100_28022023011409', '0090019100_28022023010114', '0090019100_28022023011409']
Stack 17 with items: ['0090019100_28022023010114', '0090019100_28022023004950', '0090019100_28022023010114']
Stack 18 with items: ['0090019100_28022023004950', '0090019100_28022023004950', '0090019100_28022023004950']
Stack 19 with items: ['0090019100_28022023003192', '0090019100_28022023003192', '0090019100_28022023003192']
Stack 20 with items: ['0090019100_28022023015711', '0090019100_28022023015711', '0090019100_28022023015711']
Stack 21 with items: ['0090019100_28022023015711', '0090019100_28022023015711', '0090019100_28022023015711']
Stack 22 with items: ['0090019100_28022023015711', '0090019100_28022023015711', '0090019100_28022023015711']
Stack 23 with items: ['0090019100_28022023011178', '0090019100_28022023011178', '0090019100_28022023011178']
Heuristic packed all stacks
