dataset: X
instance: MA2
+-----------+
2D Packing Heuristic in Truck P207039405
Min2DVol: 31.302743999999983 [m2]
Stack 0 with items: ['0090016200_08062023003135', '0090016200_08062023003135', '0090016200_08062023003135']
Stack 1 with items: ['0090016200_08062023006868', '0090016200_08062023006868']
Stack 2 with items: ['0090016200_08062023006868', '0090016200_08062023006868']
Stack 3 with items: ['0090016200_08062023005333', '0090016200_08062023005333']
Stack 4 with items: ['0090016200_08062023005333', '0090016200_08062023005333']
Stack 5 with items: ['0090016200_08062023005333', '0090016200_08062023005333']
Stack 6 with items: ['0090016200_08062023005333', '0090016200_08062023005333']
Stack 7 with items: ['0090016200_08062023005333', '0090016200_08062023005333']
Stack 8 with items: ['0090016200_08062023005333', '0090016200_08062023005333']
Stack 9 with items: ['0090016200_08062023005333', '0090016200_08062023005333']
Stack 10 with items: ['0090016200_08062023005333', '0090016200_08062023005333']
Stack 11 with items: ['0090016200_08062023005333', '0090016200_08062023005333']
Stack 12 with items: ['0090016200_08062023005333', '0090016200_08062023005333']
Stack 13 with items: ['0090016200_08062023005333', '0090016200_08062023005333']
Stack 14 with items: ['0090016200_08062023005333', '0090016200_08062023005333']
Heuristic packed all stacks
