dataset: C
instance: SA3
+-----------+
2D Packing Heuristic in Truck P087235321
Min2DVol: 30.727999999999984 [m2]
Stack 0 with items: ['0090017100_28022023020636', '0090017100_28022023020636', '0090017100_28022023020636']
Stack 1 with items: ['0090017100_28022023020636', '0090017100_28022023015485', '0090017100_28022023020636']
Stack 2 with items: ['0090017100_28022023015485', '0090017100_28022023015485', '0090017100_28022023015485']
Stack 3 with items: ['0090017100_28022023015485', '0090017100_28022023015485', '0090017100_28022023015485']
Stack 4 with items: ['0090017100_28022023015485', '0090017100_28022023014015', '0090017100_28022023014015']
Stack 5 with items: ['0090017100_28022023014015', '0090017100_28022023014015', '0090017100_28022023014015']
Stack 6 with items: ['0090017100_28022023014015', '0090017100_28022023014015', '0090017100_28022023014015']
Stack 7 with items: ['0090017100_28022023011031', '0090017100_28022023000234', '0090017100_28022023011031']
Stack 8 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 9 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 10 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 11 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 12 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 13 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 14 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 15 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 16 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 17 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 18 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 19 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 20 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 21 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Stack 22 with items: ['0090017100_28022023000234', '0090017100_28022023000234', '0090017100_28022023000234']
Heuristic packed all stacks
