dataset: C
instance: FL
+-----------+
2D Packing Heuristic in Truck P107221703
Min2DVol: 23.320685 [m2]
Stack 0 with items: ['0090015100_27022023001094', '0090015100_27022023007317']
Stack 1 with items: ['0090015100_27022023007317', '0090015100_27022023007317']
Stack 2 with items: ['0090015100_27022023001094', '0090015100_27022023007317']
Stack 3 with items: ['0090015100_27022023001094', '0090015100_27022023007317']
Stack 4 with items: ['0090015100_27022023007317', '0090015100_27022023007317']
Stack 5 with items: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 6 with items: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 7 with items: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 8 with items: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 9 with items: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 10 with items: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 11 with items: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 12 with items: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 13 with items: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 14 with items: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 15 with items: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 16 with items: ['0090015100_27022023005823', '0090015100_27022023005675']
Stack 17 with items: ['0090015100_27022023005675', '0090015100_27022023005675']
Stack 18 with items: ['0090015100_27022023005675', '0090015100_27022023005409']
Stack 19 with items: ['0090015100_27022023005409', '0090015100_27022023005409']
Stack 20 with items: ['0090015100_27022023005409', '0090015100_27022023005409']
Stack 21 with items: ['0090015100_27022023005409', '0090015100_27022023005409']
Stack 22 with items: ['0090015100_27022023005409', '0090015100_27022023005409']
Stack 23 with items: ['0090015100_27022023005409', '0090015100_27022023005409']
Stack 24 with items: ['0090015100_27022023005409', '0090015100_27022023005409']
Stack 25 with items: ['0090015100_27022023005409', '0090015100_27022023005409']
Stack 26 with items: ['0090015100_27022023005409', '0090015100_27022023005409']
Stack 27 with items: ['0090015100_27022023005409', '0090015100_27022023005409']
Stack 28 with items: ['0090015100_27022023005409', '0090015100_27022023005409']
Stack 29 with items: ['0090015100_27022023005409', '0090015100_27022023005409']
Stacks not packed:
Stack 0 missing: ['0090015100_27022023001094', '0090015100_27022023007317']
Stack 1 missing: ['0090015100_27022023007317', '0090015100_27022023007317']
Stack 2 missing: ['0090015100_27022023001094', '0090015100_27022023007317']
Stack 3 missing: ['0090015100_27022023001094', '0090015100_27022023007317']
Stack 4 missing: ['0090015100_27022023007317', '0090015100_27022023007317']
Stack 13 missing: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 14 missing: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 15 missing: ['0090015100_27022023005823', '0090015100_27022023005823']
Stack 16 missing: ['0090015100_27022023005823', '0090015100_27022023005675']
Stack 17 missing: ['0090015100_27022023005675', '0090015100_27022023005675']
