dataset: A
instance: SA2
+-----------+
2D Packing Heuristic in Truck P241154901
Min2DVol: 30.924599999999998 [m2]
Stack 0 with items: ['0090017100_03072022010756', '0090017100_03072022010756', '0090017100_03072022010756']
Stack 1 with items: ['0090017100_03072022010756', '0090017100_03072022010756', '0090017100_03072022010756']
Stack 2 with items: ['0090017100_03072022010756', '0090017100_03072022010756', '0090017100_03072022010756']
Stack 3 with items: ['0090017100_03072022010756', '0090017100_03072022010756', '0090017100_03072022010756']
Stack 4 with items: ['0090017100_03072022010756', '0090017100_03072022010756', '0090017100_03072022010756']
Stack 5 with items: ['0090017100_03072022010756', '0090017100_03072022010756', '0090017100_03072022010756']
Stack 6 with items: ['0090017100_03072022006183', '0090017100_03072022006183', '0090017100_03072022006183']
Stack 7 with items: ['0090017100_03072022006183', '0090017100_03072022006183', '0090017100_03072022006183']
Stack 8 with items: ['0090017100_03072022006183', '0090017100_03072022006183', '0090017100_03072022006183']
Stack 9 with items: ['0090017100_03072022006183', '0090017100_03072022006183', '0090017100_03072022006183']
Stack 10 with items: ['0090017100_03072022006183', '0090017100_03072022006183', '0090017100_03072022006183']
Stack 11 with items: ['0090017100_03072022006183', '0090017100_03072022006183', '0090017100_03072022006183']
Stack 12 with items: ['0090017100_03072022005909', '0090017100_03072022005909', '0090017100_03072022005909']
Stack 13 with items: ['0090017100_03072022005909', '0090017100_03072022002075', '0090017100_03072022002075']
Stack 14 with items: ['0090017100_03072022002075', '0090017100_03072022002075', '0090017100_03072022002075']
Stack 15 with items: ['0090017100_03072022002075', '0090017100_03072022002075', '0090017100_03072022002075']
Stack 16 with items: ['0090017100_03072022002075', '0090017100_03072022002075', '0090017100_03072022002075']
Stack 17 with items: ['0090017100_03072022002075', '0090017100_03072022002075', '0090017100_03072022002075']
Stack 18 with items: ['0090017100_03072022002075', '0090017100_03072022002075', '0090017100_03072022002075']
Stack 19 with items: ['0090017100_03072022008770', '0090017100_03072022008770', '0090017100_03072022008770']
Stack 20 with items: ['0090017100_03072022008770', '0090017100_03072022008770', '0090017100_03072022008770']
Stack 21 with items: ['0090017100_03072022008770', '0090017100_03072022008770', '0090017100_03072022008770']
Stack 22 with items: ['0090017100_03072022008770', '0090017100_03072022004596', '0090017100_03072022004596']
Stack 23 with items: ['0090017100_03072022012902', '0090017100_03072022012902', '0090017100_03072022012902', '0090017100_03072022012902']
Heuristic packed all stacks
