dataset: B
instance: BU2
+-----------+
2D Packing Heuristic in Truck P339276501
Min2DVol: 22.505699999999997 [m2]
Stack 0 with items: ['0090014400_26102022002087', '0090014400_26102022001961']
Stack 1 with items: ['0090014400_26102022001961', '0090014400_26102022001961']
Stack 2 with items: ['0090014400_26102022001961', '0090014400_26102022001961']
Stack 3 with items: ['0090014400_26102022001961', '0090014400_26102022001961']
Stack 4 with items: ['0090014400_26102022001961', '0090014400_26102022001961']
Stack 5 with items: ['0090014400_26102022001961', '0090014400_26102022001618']
Stack 6 with items: ['0090014400_26102022001156', '0090014400_26102022001156']
Stack 7 with items: ['0090014400_26102022001156', '0090014400_26102022001156']
Stack 8 with items: ['0090014400_26102022001156', '0090014400_26102022000567']
Stack 9 with items: ['0090014400_26102022000567', '0090014400_26102022000567']
Stack 10 with items: ['0090014400_26102022000567', '0090014400_26102022000261']
Stack 11 with items: ['0090014400_26102022000261', '0090014400_26102022000261']
Stack 12 with items: ['0090014400_26102022000261', '0090014400_26102022000261']
Stack 13 with items: ['0090014400_26102022000261', '0090014400_26102022000261']
Stack 14 with items: ['0090014400_26102022000261', '0090014400_26102022000261']
Stack 15 with items: ['0090014400_26102022000616', '0090014400_26102022000616']
Stack 16 with items: ['0090014400_26102022000616', '0090014400_26102022000616']
Stack 17 with items: ['0090014400_26102022001506', '0090014400_26102022001506']
Heuristic packed all stacks
