dataset: B
instance: MA2
+-----------+
2D Packing Heuristic in Truck P340037103
Min2DVol: 32.879999999999995 [m2]
Stack 0 with items: ['0090016200_26102022018024', '0090016200_26102022018024', '0090016200_26102022018024']
Stack 1 with items: ['0090016200_26102022018024', '0090016200_26102022018024', '0090016200_26102022018024']
Stack 2 with items: ['0090016200_26102022018024', '0090016200_26102022012893', '0090016200_26102022012893']
Stack 3 with items: ['0090016200_26102022012893', '0090016200_26102022012893', '0090016200_26102022012893']
Stack 4 with items: ['0090016200_26102022012893', '0090016200_26102022012719', '0090016200_26102022012893']
Stack 5 with items: ['0090016200_26102022010004', '0090016200_26102022010004', '0090016200_26102022010004']
Stack 6 with items: ['0090016200_26102022010004', '0090016200_26102022010004', '0090016200_26102022010004']
Stack 7 with items: ['0090016200_26102022010004', '0090016200_26102022006771', '0090016200_26102022006771']
Stack 8 with items: ['0090016200_26102022006771', '0090016200_26102022006771', '0090016200_26102022006771']
Stack 9 with items: ['0090016200_26102022006771', '0090016200_26102022000236', '0090016200_26102022006771']
Stack 10 with items: ['0090016200_26102022000236', '0090016200_26102022000236', '0090016200_26102022000236']
Stack 11 with items: ['0090016200_26102022000236', '0090016200_26102022000236', '0090016200_26102022000236']
Stack 12 with items: ['0090016200_26102022016300', '0090016200_26102022009605', '0090016200_26102022009605']
Stack 13 with items: ['0090016200_26102022009605', '0090016200_26102022009605', '0090016200_26102022009605']
Stack 14 with items: ['0090016200_26102022016300', '0090016200_26102022016300', '0090016200_26102022016300']
Stack 15 with items: ['0090016200_26102022009605', '0090016200_26102022009605', '0090016200_26102022009605']
Stack 16 with items: ['0090016200_26102022016300', '0090016200_26102022016300', '0090016200_26102022016300']
Stack 17 with items: ['0090016200_26102022016300', '0090016200_26102022016300', '0090016200_26102022016300']
Stack 18 with items: ['0090016200_26102022016300', '0090016200_26102022016300', '0090016200_26102022016300']
Stack 19 with items: ['0090016200_26102022016300', '0090016200_26102022016300', '0090016200_26102022016300']
Stack 20 with items: ['0090016200_26102022009605', '0090016200_26102022009605', '0090016200_26102022009605']
Stack 21 with items: ['0090016200_26102022015588', '0090016200_26102022015588', '0090016200_26102022015636']
Stack 22 with items: ['0090016200_26102022015588', '0090016200_26102022015588', '0090016200_26102022015636']
Stack 23 with items: ['0090016200_26102022015588', '0090016200_26102022015588', '0090016200_26102022015588']
Stack 24 with items: ['0090016200_26102022014878', '0090016200_26102022014878', '0090016200_26102022014878']
Stacks not packed:
Stack 19 missing: ['0090016200_26102022016300', '0090016200_26102022016300', '0090016200_26102022016300']
