dataset: X
instance: FS6
+-----------+
2D Packing Heuristic in Truck P184520305
Min2DVol: 28.80000000000001 [m2]
Stack 0 with items: ['0091017500_14062023002523', '0091017500_14062023002523', '0091017500_14062023002523']
Stack 1 with items: ['0091017500_14062023002523', '0091017500_14062023002523', '0091017500_14062023002523']
Stack 2 with items: ['0091017500_14062023002523', '0091017500_14062023002523', '0091017500_14062023002523']
Stack 3 with items: ['0091017500_14062023002523', '0091017500_14062023002523', '0091017500_14062023002523']
Stack 4 with items: ['0091017500_14062023002523', '0091017500_14062023002523', '0091017500_14062023002523']
Stack 5 with items: ['0091017500_14062023002523', '0091017500_14062023002473', '0091017500_14062023002523']
Stack 6 with items: ['0091017500_14062023002473', '0091017500_14062023002473', '0091017500_14062023002473']
Stack 7 with items: ['0091017500_14062023002473', '0091017500_14062023002473', '0091017500_14062023002473']
Stack 8 with items: ['0091017500_14062023002473', '0091017500_14062023002473', '0091017500_14062023002473']
Stack 9 with items: ['0091017500_14062023002473', '0091017500_14062023002473', '0091017500_14062023002473']
Stack 10 with items: ['0091017500_14062023002473', '0091017500_14062023002473', '0091017500_14062023002473']
Stack 11 with items: ['0091017500_14062023002473', '0091017500_14062023002473', '0091017500_14062023002473']
Stack 12 with items: ['0091017500_14062023002473', '0091017500_14062023002473', '0091017500_14062023002473']
Stack 13 with items: ['0091017500_14062023002473', '0091017500_14062023000869', '0091017500_14062023000869']
Stack 14 with items: ['0091017500_14062023000686', '0091017500_14062023000686', '0091017500_14062023000686']
Heuristic packed all stacks
