dataset: C
instance: CI
+-----------+
2D Packing Heuristic in Truck P077400103
Min2DVol: 29.18418599999999 [m2]
Stack 0 with items: ['0090016800_27022023011323', '0090016800_27022023005399', '0090016800_27022023005399']
Stack 1 with items: ['0090016800_27022023005200']
Stack 2 with items: ['0090016800_27022023027392', '0090016800_27022023027392', '0090016800_27022023027392']
Stack 3 with items: ['0090016800_27022023027392', '0090016800_27022023027392', '0090016800_27022023027392']
Stack 4 with items: ['0090016800_27022023027392', '0090016800_27022023027392', '0090016800_27022023027392']
Stack 5 with items: ['0090016800_27022023025512', '0090016800_27022023025512', '0090016800_27022023025512']
Stack 6 with items: ['0090016800_27022023025512', '0090016800_27022023025512', '0090016800_27022023025512']
Stack 7 with items: ['0090016800_27022023025512', '0090016800_27022023024476', '0090016800_27022023025512']
Stack 8 with items: ['0090016800_27022023024476', '0090016800_27022023024476', '0090016800_27022023024476']
Stack 9 with items: ['0090016800_27022023024476', '0090016800_27022023024476', '0090016800_27022023024476']
Stack 10 with items: ['0090016800_27022023024476', '0090016800_27022023024476', '0090016800_27022023024476']
Stack 11 with items: ['0090016800_27022023024476', '0090016800_27022023024476', '0090016800_27022023024476']
Stack 12 with items: ['0090016800_27022023024476', '0090016800_27022023024476', '0090016800_27022023024476']
Stack 13 with items: ['0090016800_27022023024476', '0090016800_27022023024476', '0090016800_27022023024476']
Stack 14 with items: ['0090016800_27022023024476', '0090016800_27022023023908', '0090016800_27022023023908']
Stack 15 with items: ['0090016800_27022023023908', '0090016800_27022023023908', '0090016800_27022023023908']
Stack 16 with items: ['0090016800_27022023017579', '0090016800_27022023017579', '0090016800_27022023017579']
Stack 17 with items: ['0090016800_27022023017579', '0090016800_27022023017579', '0090016800_27022023017579']
Stack 18 with items: ['0090016800_27022023017579', '0090016800_27022023017579', '0090016800_27022023017579']
Stack 19 with items: ['0090016800_27022023017579', '0090016800_27022023017579', '0090016800_27022023017579']
Stack 20 with items: ['0090016800_27022023017579', '0090016800_27022023017579', '0090016800_27022023017579']
Stack 21 with items: ['0090016800_27022023017579', '0090016800_27022023017182', '0090016800_27022023017579']
Stack 22 with items: ['0090016800_27022023016076', '0090016800_27022023016076', '0090016800_27022023016076']
Stack 23 with items: ['0090016800_27022023016076', '0090016800_27022023015813', '0090016800_27022023016076']
Heuristic packed all stacks
