dataset: B
instance: RM
+-----------+
2D Packing Heuristic in Truck P354394901
Min2DVol: 25.579260000000005 [m2]
Stack 0 with items: ['0090038200_26102022005348', '0090038200_26102022004388', '0090038200_26102022004154']
Stack 1 with items: ['0090038200_26102022004154', '0090038200_26102022004154']
Stack 2 with items: ['0090038200_26102022004154', '0090038200_26102022004154']
Stack 3 with items: ['0090038200_26102022004154', '0090038200_26102022004154']
Stack 4 with items: ['0090038200_26102022004154', '0090038200_26102022004154']
Stack 5 with items: ['0090038200_26102022004154', '0090038200_26102022004154']
Stack 6 with items: ['0090038200_26102022004154', '0090038200_26102022004154']
Stack 7 with items: ['0090038200_26102022004154', '0090038200_26102022004154']
Stack 8 with items: ['0090038200_26102022004154', '0090038200_26102022003837']
Stack 9 with items: ['0090038200_26102022003837', '0090038200_26102022003837']
Stack 10 with items: ['0090038200_26102022003837', '0090038200_26102022003837']
Stack 11 with items: ['0090038200_26102022003837', '0090038200_26102022003837']
Stack 12 with items: ['0090038200_26102022003837', '0090038200_26102022003837']
Stack 13 with items: ['0090038200_26102022003837', '0090038200_26102022003837']
Stack 14 with items: ['0090038200_26102022003837', '0090038200_26102022003837']
Stack 15 with items: ['0090038200_26102022003837', '0090038200_26102022003837']
Stack 16 with items: ['0090038200_26102022003837', '0090038200_26102022003486']
Stack 17 with items: ['0090038200_26102022003486', '0090038200_26102022002489']
Stack 18 with items: ['0090038200_26102022001999', '0090038200_26102022001999']
Stack 19 with items: ['0090038200_26102022000424', '0090038200_26102022000424']
Stack 20 with items: ['0090038200_26102022000200']
Heuristic packed all stacks
