dataset: B
instance: TA
+-----------+
2D Packing Heuristic in Truck P332386301
Min2DVol: 29.76000000000002 [m2]
Stack 0 with items: ['0090038300_26102022011117', '0090038300_26102022011117', '0090038300_26102022011117']
Stack 1 with items: ['0090038300_26102022011117', '0090038300_26102022011117', '0090038300_26102022011117']
Stack 2 with items: ['0090038300_26102022011117', '0090038300_26102022011117', '0090038300_26102022011117']
Stack 3 with items: ['0090038300_26102022011117', '0090038300_26102022011117', '0090038300_26102022011117']
Stack 4 with items: ['0090038300_26102022011117', '0090038300_26102022011117', '0090038300_26102022011117']
Stack 5 with items: ['0090038300_26102022011117', '0090038300_26102022010550', '0090038300_26102022010550']
Stack 6 with items: ['0090038300_26102022010550', '0090038300_26102022010550', '0090038300_26102022010550']
Stack 7 with items: ['0090038300_26102022010550', '0090038300_26102022010550', '0090038300_26102022010550']
Stack 8 with items: ['0090038300_26102022010550', '0090038300_26102022010550', '0090038300_26102022010550']
Stack 9 with items: ['0090038300_26102022010550', '0090038300_26102022010550', '0090038300_26102022010550']
Stack 10 with items: ['0090038300_26102022010142', '0090038300_26102022010142', '0090038300_26102022010142']
Stack 11 with items: ['0090038300_26102022010142', '0090038300_26102022010142', '0090038300_26102022010142']
Stack 12 with items: ['0090038300_26102022010142', '0090038300_26102022010142', '0090038300_26102022010142']
Stack 13 with items: ['0090038300_26102022010142', '0090038300_26102022010142', '0090038300_26102022010142']
Stack 14 with items: ['0090038300_26102022010142', '0090038300_26102022005417', '0090038300_26102022010142']
Stack 15 with items: ['0090038300_26102022005417', '0090038300_26102022005417', '0090038300_26102022005417']
Stack 16 with items: ['0090038300_26102022005417', '0090038300_26102022005417', '0090038300_26102022005417']
Stack 17 with items: ['0090038300_26102022005417', '0090038300_26102022005417', '0090038300_26102022005417']
Stack 18 with items: ['0090038300_26102022005417', '0090038300_26102022005417', '0090038300_26102022005417']
Stack 19 with items: ['0090038300_26102022003619', '0090038300_26102022003619', '0090038300_26102022003619']
Stack 20 with items: ['0090038300_26102022003619', '0090038300_26102022003619', '0090038300_26102022003619']
Stack 21 with items: ['0090038300_26102022003619', '0090038300_26102022003619', '0090038300_26102022003619']
Stack 22 with items: ['0090038300_26102022003619', '0090038300_26102022003619', '0090038300_26102022003619']
Stack 23 with items: ['0090038300_26102022003619', '0090038300_26102022003619', '0090038300_26102022003619']
Stack 24 with items: ['0090038300_26102022003619', '0090038300_26102022003619', '0090038300_26102022003619']
Stack 25 with items: ['0090038300_26102022003341', '0090038300_26102022003341', '0090038300_26102022003341']
Stack 26 with items: ['0090038300_26102022003341', '0090038300_26102022003341', '0090038300_26102022003341']
Stack 27 with items: ['0090038300_26102022003341', '0090038300_26102022003341', '0090038300_26102022003341']
Stack 28 with items: ['0090038300_26102022003341', '0090038300_26102022003341', '0090038300_26102022003341']
Stack 29 with items: ['0090038300_26102022003341', '0090038300_26102022003341', '0090038300_26102022003341']
Stack 30 with items: ['0090038300_26102022003341', '0090038300_26102022003341', '0090038300_26102022003341']
Stacks not packed:
Stack 5 missing: ['0090038300_26102022011117', '0090038300_26102022010550', '0090038300_26102022010550']
Stack 6 missing: ['0090038300_26102022010550', '0090038300_26102022010550', '0090038300_26102022010550']
Stack 7 missing: ['0090038300_26102022010550', '0090038300_26102022010550', '0090038300_26102022010550']
Stack 8 missing: ['0090038300_26102022010550', '0090038300_26102022010550', '0090038300_26102022010550']
Stack 9 missing: ['0090038300_26102022010550', '0090038300_26102022010550', '0090038300_26102022010550']
Stack 21 missing: ['0090038300_26102022003619', '0090038300_26102022003619', '0090038300_26102022003619']
Stack 22 missing: ['0090038300_26102022003619', '0090038300_26102022003619', '0090038300_26102022003619']
Stack 23 missing: ['0090038300_26102022003619', '0090038300_26102022003619', '0090038300_26102022003619']
Stack 24 missing: ['0090038300_26102022003619', '0090038300_26102022003619', '0090038300_26102022003619']
Stack 25 missing: ['0090038300_26102022003341', '0090038300_26102022003341', '0090038300_26102022003341']
Stack 26 missing: ['0090038300_26102022003341', '0090038300_26102022003341', '0090038300_26102022003341']
Stack 27 missing: ['0090038300_26102022003341', '0090038300_26102022003341', '0090038300_26102022003341']
Stack 28 missing: ['0090038300_26102022003341', '0090038300_26102022003341', '0090038300_26102022003341']
Stack 29 missing: ['0090038300_26102022003341', '0090038300_26102022003341', '0090038300_26102022003341']
Stack 30 missing: ['0090038300_26102022003341', '0090038300_26102022003341', '0090038300_26102022003341']
