dataset: C
instance: DO3
+-----------+
2D Packing Heuristic in Truck P095145103
Min2DVol: 24.546119999999995 [m2]
Stack 0 with items: ['0090019100_28022023020078', '0090019100_28022023013666', '0090019100_28022023009188']
Stack 1 with items: ['0090019100_28022023008615', '0090019100_28022023006068', '0090019100_28022023005570']
Stack 2 with items: ['0090019100_28022023015237', '0090019100_28022023009895']
Stack 3 with items: ['0090019100_28022023015237', '0090019100_28022023015237']
Stack 4 with items: ['0090019100_28022023015237', '0090019100_28022023015237']
Stack 5 with items: ['0090019100_28022023015237', '0090019100_28022023015237']
Stack 6 with items: ['0090019100_28022023015237', '0090019100_28022023015237']
Stack 7 with items: ['0090019100_28022023015237', '0090019100_28022023015237']
Stack 8 with items: ['0090019100_28022023015237', '0090019100_28022023015237']
Stack 9 with items: ['0090019100_28022023015237', '0090019100_28022023015237']
Stack 10 with items: ['0090019100_28022023015237', '0090019100_28022023015237']
Stack 11 with items: ['0090019100_28022023015237', '0090019100_28022023015237']
Stack 12 with items: ['0090019100_28022023015237', '0090019100_28022023015237']
Heuristic packed all stacks
