dataset: C
instance: VA
+-----------+
2D Packing Heuristic in Truck P109532701
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0091017300_27022023043080', '0091017300_27022023043080', '0091017300_27022023043080']
Stack 1 with items: ['0091017300_27022023043080', '0091017300_27022023043080', '0091017300_27022023043080']
Stack 2 with items: ['0091017300_27022023043080', '0091017300_27022023043080', '0091017300_27022023043080']
Stack 3 with items: ['0091017300_27022023043080', '0091017300_27022023042223', '0091017300_27022023042223']
Stack 4 with items: ['0091017300_27022023042223', '0091017300_27022023042223', '0091017300_27022023042223']
Stack 5 with items: ['0091017300_27022023042223', '0091017300_27022023042223', '0091017300_27022023042223']
Stack 6 with items: ['0091017300_27022023042223', '0091017300_27022023042223', '0091017300_27022023042223']
Stack 7 with items: ['0091017300_27022023042223', '0091017300_27022023042223', '0091017300_27022023042223']
Stack 8 with items: ['0091017300_27022023042223', '0091017300_27022023042223', '0091017300_27022023042223']
Stack 9 with items: ['0091017300_27022023042223', '0091017300_27022023033841', '0091017300_27022023033841']
Stack 10 with items: ['0091017300_27022023033841', '0091017300_27022023033841', '0091017300_27022023033841']
Stack 11 with items: ['0091017300_27022023033841', '0091017300_27022023033841', '0091017300_27022023033841']
Stack 12 with items: ['0091017300_27022023033841', '0091017300_27022023033841', '0091017300_27022023033841']
Stack 13 with items: ['0091017300_27022023033841', '0091017300_27022023033841', '0091017300_27022023033841']
Stack 14 with items: ['0091017300_27022023033841', '0091017300_27022023033207', '0091017300_27022023033207']
Stack 15 with items: ['0091017300_27022023033207', '0091017300_27022023021969', '0091017300_27022023033207']
Stack 16 with items: ['0091017300_27022023021969', '0091017300_27022023021969', '0091017300_27022023021969']
Stack 17 with items: ['0091017300_27022023021969', '0091017300_27022023021969', '0091017300_27022023021969']
Stack 18 with items: ['0091017300_27022023021969', '0091017300_27022023021969', '0091017300_27022023021969']
Stack 19 with items: ['0091017300_27022023021969', '0091017300_27022023021969', '0091017300_27022023021969']
Stack 20 with items: ['0091017300_27022023021969', '0091017300_27022023021969', '0091017300_27022023021969']
Stack 21 with items: ['0091017300_27022023021969', '0091017300_27022023021969', '0091017300_27022023021969']
Stack 22 with items: ['0091017300_27022023021969', '0091017300_27022023021969', '0091017300_27022023021969']
Stack 23 with items: ['0091017300_27022023021969', '0091017300_27022023021969', '0091017300_27022023021969']
Stack 24 with items: ['0091017300_27022023021969', '0091017300_27022023021969', '0091017300_27022023021969']
Stack 25 with items: ['0091017300_27022023021969', '0091017300_27022023021969', '0091017300_27022023021969']
Heuristic packed all stacks
