dataset: X
instance: CI4
+-----------+
2D Packing Heuristic in Truck P202883703
Min2DVol: 32.178059999999995 [m2]
Stack 0 with items: ['0090016800_14062023016775', '0090016800_14062023015062', '0090016800_14062023011119', '0090016800_14062023028675', '0090016800_14062023032487']
Stack 1 with items: ['0090016800_14062023012529', '0090016800_14062023028633', '0090016800_14062023028633']
Stack 2 with items: ['0090016800_14062023028633', '0090016800_14062023028633', '0090016800_14062023028633']
Stack 3 with items: ['0090016800_14062023016271', '0090016800_14062023012529', '0090016800_14062023016271']
Stack 4 with items: ['0090016800_14062023017674', '0090016800_14062023028633', '0090016800_14062023028633']
Stack 5 with items: ['0090016800_14062023017674', '0090016800_14062023017674', '0090016800_14062023017674']
Stack 6 with items: ['0090016800_14062023028633', '0090016800_14062023028633', '0090016800_14062023028633']
Stack 7 with items: ['0090016800_14062023028633', '0090016800_14062023012529', '0090016800_14062023028633']
Stack 8 with items: ['0090016800_14062023017674', '0090016800_14062023017674', '0090016800_14062023017674']
Stack 9 with items: ['0090016800_14062023030330', '0090016800_14062023030330', '0090016800_14062023030330']
Stack 10 with items: ['0090016800_14062023030330', '0090016800_14062023030330', '0090016800_14062023030330']
Stack 11 with items: ['0090016800_14062023030330', '0090016800_14062023030330', '0090016800_14062023030330']
Stack 12 with items: ['0090016800_14062023030330', '0090016800_14062023020656', '0090016800_14062023030330']
Stack 13 with items: ['0090016800_14062023020656', '0090016800_14062023020656', '0090016800_14062023020656']
Stack 14 with items: ['0090016800_14062023020656', '0090016800_14062023020656', '0090016800_14062023020656']
Stack 15 with items: ['0090016800_14062023020656', '0090016800_14062023020656', '0090016800_14062023020656']
Stack 16 with items: ['0090016800_14062023020656', '0090016800_14062023020656', '0090016800_14062023020656']
Stack 17 with items: ['0090016800_14062023020656', '0090016800_14062023020656', '0090016800_14062023020656']
Stack 18 with items: ['0090016800_14062023020656', '0090016800_14062023020656', '0090016800_14062023020656']
Stack 19 with items: ['0090016800_14062023020656', '0090016800_14062023020656', '0090016800_14062023020656']
Stack 20 with items: ['0090016800_14062023020656', '0090016800_14062023020656', '0090016800_14062023020656']
Stack 21 with items: ['0090016800_14062023020654', '0090016800_14062023020654', '0090016800_14062023020654']
Heuristic packed all stacks
