dataset: B
instance: FL2
+-----------+
2D Packing Heuristic in Truck P347887101
Min2DVol: 30.720000000000013 [m2]
Stack 0 with items: ['0090015100_26102022003778', '0090015100_26102022003778', '0090015100_26102022003778']
Stack 1 with items: ['0090015100_26102022003778', '0090015100_26102022003778', '0090015100_26102022003778']
Stack 2 with items: ['0090015100_26102022003778', '0090015100_26102022003778', '0090015100_26102022003778']
Stack 3 with items: ['0090015100_26102022003778', '0090015100_26102022003778', '0090015100_26102022003778']
Stack 4 with items: ['0090015100_26102022003778', '0090015100_26102022003778', '0090015100_26102022003778']
Stack 5 with items: ['0090015100_26102022003778', '0090015100_26102022003778', '0090015100_26102022003778']
Stack 6 with items: ['0090015100_26102022003778', '0090015100_26102022003778', '0090015100_26102022003778']
Stack 7 with items: ['0090015100_26102022003778', '0090015100_26102022003778', '0090015100_26102022003778']
Stack 8 with items: ['0090015100_26102022003778', '0090015100_26102022003778', '0090015100_26102022003778']
Stack 9 with items: ['0090015100_26102022003778', '0090015100_26102022003778', '0090015100_26102022003778']
Stack 10 with items: ['0090015100_26102022003778', '0090015100_26102022003778', '0090015100_26102022003778']
Stack 11 with items: ['0090015100_26102022000042', '0090015100_26102022000042', '0090015100_26102022000042']
Stack 12 with items: ['0090015100_26102022000042', '0090015100_26102022000042', '0090015100_26102022000042']
Stack 13 with items: ['0090015100_26102022000042', '0090015100_26102022000042', '0090015100_26102022000042']
Stack 14 with items: ['0090015100_26102022000042', '0090015100_26102022000042', '0090015100_26102022000042']
Stack 15 with items: ['0090015100_26102022000042', '0090015100_26102022000042', '0090015100_26102022000042']
Heuristic packed all stacks
