dataset: C
instance: AS
+-----------+
2D Packing Heuristic in Truck P095730303
Min2DVol: 32.900000000000006 [m2]
Stack 0 with items: ['0090018000_27022023015289', '0090018000_27022023014735', '0090018000_27022023015289']
Stack 1 with items: ['0090018000_27022023014735', '0090018000_27022023014735', '0090018000_27022023014735']
Stack 2 with items: ['0090018000_27022023014735', '0090018000_27022023014735', '0090018000_27022023014735']
Stack 3 with items: ['0090018000_27022023014735', '0090018000_27022023013111', '0090018000_27022023013111']
Stack 4 with items: ['0090018000_27022023013111', '0090018000_27022023013111', '0090018000_27022023013111']
Stack 5 with items: ['0090018000_27022023013111', '0090018000_27022023013111', '0090018000_27022023013111']
Stack 6 with items: ['0090018000_27022023009428', '0090018000_27022023009072', '0090018000_27022023009072']
Stack 7 with items: ['0090018000_27022023009072', '0090018000_27022023009072', '0090018000_27022023009072']
Stack 8 with items: ['0090018000_27022023009072', '0090018000_27022023009072', '0090018000_27022023009072']
Stack 9 with items: ['0090018000_27022023008877', '0090018000_27022023008877', '0090018000_27022023008877']
Stack 10 with items: ['0090018000_27022023003454', '0090018000_27022023003454', '0090018000_27022023003454']
Stack 11 with items: ['0090018000_27022023003454', '0090018000_27022023003454', '0090018000_27022023003454']
Stack 12 with items: ['0090018000_27022023003454', '0090018000_27022023002431', '0090018000_27022023003454']
Stack 13 with items: ['0090018000_27022023002431', '0090018000_27022023002431', '0090018000_27022023002431']
Heuristic packed all stacks
