dataset: C
instance: DO2
+-----------+
2D Packing Heuristic in Truck P094042709
Min2DVol: 30.720000000000013 [m2]
Stack 0 with items: ['0090019100_28022023022188', '0090019100_28022023015434', '0090019100_28022023022188']
Stack 1 with items: ['0090019100_28022023015434', '0090019100_28022023015434', '0090019100_28022023015434']
Stack 2 with items: ['0090019100_28022023015434', '0090019100_28022023015434', '0090019100_28022023015434']
Stack 3 with items: ['0090019100_28022023015434', '0090019100_28022023015434', '0090019100_28022023015434']
Stack 4 with items: ['0090019100_28022023015434', '0090019100_28022023015434', '0090019100_28022023015434']
Stack 5 with items: ['0090019100_28022023015434', '0090019100_28022023015434', '0090019100_28022023015434']
Stack 6 with items: ['0090019100_28022023015434', '0090019100_28022023015434', '0090019100_28022023015434']
Stack 7 with items: ['0090019100_28022023015434', '0090019100_28022023015434', '0090019100_28022023015434']
Stack 8 with items: ['0090019100_28022023015434', '0090019100_28022023015434', '0090019100_28022023015434']
Stack 9 with items: ['0090019100_28022023015434', '0090019100_28022023006841', '0090019100_28022023006841']
Stack 10 with items: ['0090019100_28022023006841', '0090019100_28022023006841', '0090019100_28022023006841']
Stack 11 with items: ['0090019100_28022023006841', '0090019100_28022023006841', '0090019100_28022023006841']
Stack 12 with items: ['0090019100_28022023006841', '0090019100_28022023006841', '0090019100_28022023006841']
Stack 13 with items: ['0090019100_28022023006841', '0090019100_28022023006841', '0090019100_28022023006841']
Stack 14 with items: ['0090019100_28022023006841', '0090019100_28022023006841', '0090019100_28022023006841']
Stack 15 with items: ['0090019100_28022023006841', '0090019100_28022023006841', '0090019100_28022023006841']
Heuristic packed all stacks
