dataset: X
instance: MA
+-----------+
2D Packing Heuristic in Truck P194031511
Min2DVol: 30.720000000000013 [m2]
Stack 0 with items: ['0090016200_08062023033255', '0090016200_08062023032609', '0090016200_08062023032609']
Stack 1 with items: ['0090016200_08062023032609', '0090016200_08062023032609', '0090016200_08062023032609']
Stack 2 with items: ['0090016200_08062023032609', '0090016200_08062023032609', '0090016200_08062023032609']
Stack 3 with items: ['0090016200_08062023030709', '0090016200_08062023025800', '0090016200_08062023025800']
Stack 4 with items: ['0090016200_08062023025800', '0090016200_08062023025800', '0090016200_08062023025800']
Stack 5 with items: ['0090016200_08062023020910', '0090016200_08062023016126', '0090016200_08062023012174']
Stack 6 with items: ['0090016200_08062023012174', '0090016200_08062023010595', '0090016200_08062023012174']
Stack 7 with items: ['0090016200_08062023010595', '0090016200_08062023010595', '0090016200_08062023010595']
Stack 8 with items: ['0090016200_08062023010595', '0090016200_08062023010595', '0090016200_08062023010595']
Stack 9 with items: ['0090016200_08062023010595', '0090016200_08062023010595', '0090016200_08062023010595']
Stack 10 with items: ['0090016200_08062023010595', '0090016200_08062023010595', '0090016200_08062023010595']
Stack 11 with items: ['0090016200_08062023010595', '0090016200_08062023010595', '0090016200_08062023010595']
Stack 12 with items: ['0090016200_08062023010595', '0090016200_08062023010595', '0090016200_08062023010595']
Stack 13 with items: ['0090016200_08062023010595', '0090016200_08062023010595', '0090016200_08062023010595']
Stack 14 with items: ['0090016200_08062023010253', '0090016200_08062023009519', '0090016200_08062023009519']
Stack 15 with items: ['0090016200_08062023009169', '0090016200_08062023004629', '0090016200_08062023009169']
Heuristic packed all stacks
