dataset: B
instance: MA2
+-----------+
2D Packing Heuristic in Truck P354209701
Min2DVol: 32.88000000000001 [m2]
Stack 0 with items: ['0090016200_26102022001116', '0090016200_26102022001116', '0090016200_26102022013808']
Stack 1 with items: ['0090016200_26102022003575']
Stack 2 with items: ['0090016200_26102022015249', '0090016200_26102022015249', '0090016200_26102022015249']
Stack 3 with items: ['0090016200_26102022015249', '0090016200_26102022015249', '0090016200_26102022015249']
Stack 4 with items: ['0090016200_26102022015249', '0090016200_26102022015249', '0090016200_26102022015249']
Stack 5 with items: ['0090016200_26102022012929', '0090016200_26102022012929', '0090016200_26102022012929']
Stack 6 with items: ['0090016200_26102022012929', '0090016200_26102022012929', '0090016200_26102022012929']
Stack 7 with items: ['0090016200_26102022012929', '0090016200_26102022012929', '0090016200_26102022012929']
Stack 8 with items: ['0090016200_26102022012929', '0090016200_26102022012929', '0090016200_26102022012929']
Stack 9 with items: ['0090016200_26102022012929', '0090016200_26102022012929', '0090016200_26102022012929']
Stack 10 with items: ['0090016200_26102022012929', '0090016200_26102022010620', '0090016200_26102022010620']
Stack 11 with items: ['0090016200_26102022010620', '0090016200_26102022010620', '0090016200_26102022010620']
Stack 12 with items: ['0090016200_26102022010620', '0090016200_26102022010620', '0090016200_26102022010620']
Stack 13 with items: ['0090016200_26102022010620', '0090016200_26102022010620', '0090016200_26102022010620']
Stack 14 with items: ['0090016200_26102022010620', '0090016200_26102022010620', '0090016200_26102022010620']
Stack 15 with items: ['0090016200_26102022010620', '0090016200_26102022006995', '0090016200_26102022006995']
Stack 16 with items: ['0090016200_26102022006995', '0090016200_26102022006995', '0090016200_26102022006995']
Stack 17 with items: ['0090016200_26102022006995', '0090016200_26102022006995', '0090016200_26102022006995']
Stacks not packed:
Stack 17 missing: ['0090016200_26102022006995', '0090016200_26102022006995', '0090016200_26102022006995']
