dataset: C
instance: AS
+-----------+
2D Packing Heuristic in Truck P080721901
Min2DVol: 35.04000000000002 [m2]
Stack 0 with items: ['0090018000_27022023011833', '0090018000_27022023011833', '0090018000_27022023011833']
Stack 1 with items: ['0090018000_27022023011833', '0090018000_27022023011833', '0090018000_27022023011833']
Stack 2 with items: ['0090018000_27022023011833', '0090018000_27022023010420', '0090018000_27022023010420']
Stack 3 with items: ['0090018000_27022023010420', '0090018000_27022023010420', '0090018000_27022023010420']
Stack 4 with items: ['0090018000_27022023010420', '0090018000_27022023010420', '0090018000_27022023010420']
Stack 5 with items: ['0090018000_27022023010420', '0090018000_27022023010420', '0090018000_27022023010420']
Stack 6 with items: ['0090018000_27022023010420', '0090018000_27022023010420', '0090018000_27022023010420']
Stack 7 with items: ['0090018000_27022023010420', '0090018000_27022023009630', '0090018000_27022023009630']
Stack 8 with items: ['0090018000_27022023009630', '0090018000_27022023009630', '0090018000_27022023009630']
Stack 9 with items: ['0090018000_27022023009630', '0090018000_27022023009630', '0090018000_27022023009630']
Stack 10 with items: ['0090018000_27022023009630', '0090018000_27022023009630', '0090018000_27022023009630']
Stack 11 with items: ['0090018000_27022023009630', '0090018000_27022023001473', '0090018000_27022023001473']
Stack 12 with items: ['0090018000_27022023001473', '0090018000_27022023001473', '0090018000_27022023001473']
Stack 13 with items: ['0090018000_27022023001473', '0090018000_27022023001189', '0090018000_27022023001189']
Stack 14 with items: ['0090018000_27022023001189', '0090018000_27022023001189', '0090018000_27022023001189']
Stack 15 with items: ['0090018000_27022023001189', '0090018000_27022023001189', '0090018000_27022023001189']
Stack 16 with items: ['0090018000_27022023001189', '0090018000_27022023001189', '0090018000_27022023001189']
Stack 17 with items: ['0090018000_27022023007455', '0090018000_27022023007455', '0090018000_27022023007455']
Stack 18 with items: ['0090018000_27022023007455', '0090018000_27022023010817', '0090018000_27022023010817']
Heuristic packed all stacks
