dataset: X
instance: AS7
+-----------+
2D Packing Heuristic in Truck P219706603
Min2DVol: 59.68830000000001 [m2]
Stack 0 with items: ['0090018000_14062023014051']
Stack 1 with items: ['0090018000_14062023014051']
Stack 2 with items: ['0090018000_14062023014051']
Stack 3 with items: ['0090018000_14062023005702']
Stack 4 with items: ['0090018000_14062023005702']
Stack 5 with items: ['0090018000_14062023014051']
Stack 6 with items: ['0090018000_14062023014051']
Stack 7 with items: ['0090018000_14062023014051']
Stack 8 with items: ['0090018000_14062023014051']
Stack 9 with items: ['0090018000_14062023014051']
Stack 10 with items: ['0090018000_14062023005702']
Stack 11 with items: ['0090018000_14062023014051']
Stack 12 with items: ['0090018000_14062023006586', '0090018000_14062023006586']
Stack 13 with items: ['0090018000_14062023007686', '0090018000_14062023007686']
Stack 14 with items: ['0090018000_14062023006586', '0090018000_14062023006586']
Stack 15 with items: ['0090018000_14062023006586', '0090018000_14062023006586']
Stack 16 with items: ['0090018000_14062023006586', '0090018000_14062023006586']
Stack 17 with items: ['0090018000_14062023007686', '0090018000_14062023007686']
Stack 18 with items: ['0090018000_14062023007686', '0090018000_14062023007686']
Stack 19 with items: ['0090018000_14062023007686', '0090018000_14062023007686']
Stack 20 with items: ['0090018000_14062023013072', '0090018000_14062023013072']
Stack 21 with items: ['0090018000_14062023013072', '0090018000_14062023013072']
Stack 22 with items: ['0090018000_14062023013072', '0090018000_14062023013072']
Stack 23 with items: ['0090018000_14062023013072', '0090018000_14062023013072']
Stack 24 with items: ['0090018000_14062023013072', '0090018000_14062023013072']
Stack 25 with items: ['0090018000_14062023013072', '0090018000_14062023013072']
Stack 26 with items: ['0090018000_14062023013072', '0090018000_14062023013072']
Stack 27 with items: ['0090018000_14062023006688', '0090018000_14062023006688']
Stack 28 with items: ['0090018000_14062023006688', '0090018000_14062023006688']
Stack 29 with items: ['0090018000_14062023006688', '0090018000_14062023006688']
Stack 30 with items: ['0090018000_14062023006688', '0090018000_14062023006688']
Stack 31 with items: ['0090018000_14062023006688', '0090018000_14062023006688']
Stack 32 with items: ['0090018000_14062023006688', '0090018000_14062023006688']
Stack 33 with items: ['0090018000_14062023006688', '0090018000_14062023006688']
Heuristic packed all stacks
