dataset: C
instance: CL
+-----------+
2D Packing Heuristic in Truck P080221101
Min2DVol: 18.270899999999997 [m2]
Stack 0 with items: ['0090016100_27022023003351', '0090016100_27022023003351']
Stack 1 with items: ['0090016100_27022023003351', '0090016100_27022023003351']
Stack 2 with items: ['0090016100_27022023002585', '0090016100_27022023002585']
Stack 3 with items: ['0090016100_27022023002585', '0090016100_27022023002585']
Stack 4 with items: ['0090016100_27022023002585', '0090016100_27022023002186']
Stack 5 with items: ['0090016100_27022023002186', '0090016100_27022023002186']
Stack 6 with items: ['0090016100_27022023002186', '0090016100_27022023002186']
Stack 7 with items: ['0090016100_27022023002186', '0090016100_27022023002186']
Stack 8 with items: ['0090016100_27022023002186', '0090016100_27022023002186']
Stack 9 with items: ['0090016100_27022023002186', '0090016100_27022023002186']
Stack 10 with items: ['0090016100_27022023002186', '0090016100_27022023002186']
Stack 11 with items: ['0090016100_27022023002186', '0090016100_27022023002186']
Stack 12 with items: ['0090016100_27022023002186', '0090016100_27022023002186']
Stack 13 with items: ['0090016100_27022023002186', '0090016100_27022023002186']
Stack 14 with items: ['0090016100_27022023002186', '0090016100_27022023002186']
Heuristic packed all stacks
