dataset: X
instance: AS
+-----------+
2D Packing Heuristic in Truck P185770405
Min2DVol: 28.79999999999999 [m2]
Stack 0 with items: ['0090018000_08062023012262', '0090018000_08062023012138', '0090018000_08062023012262']
Stack 1 with items: ['0090018000_08062023012138', '0090018000_08062023012138', '0090018000_08062023012138']
Stack 2 with items: ['0090018000_08062023012138', '0090018000_08062023012138', '0090018000_08062023012138']
Stack 3 with items: ['0090018000_08062023012138', '0090018000_08062023012138', '0090018000_08062023012138']
Stack 4 with items: ['0090018000_08062023012138', '0090018000_08062023008436', '0090018000_08062023008436']
Stack 5 with items: ['0090018000_08062023009707', '0090018000_08062023009707', '0090018000_08062023009707']
Stack 6 with items: ['0090018000_08062023009707', '0090018000_08062023009707', '0090018000_08062023009707']
Stack 7 with items: ['0090018000_08062023009707', '0090018000_08062023009707', '0090018000_08062023009707']
Stack 8 with items: ['0090018000_08062023009707', '0090018000_08062023009707', '0090018000_08062023009707']
Stack 9 with items: ['0090018000_08062023009707', '0090018000_08062023009707', '0090018000_08062023009707']
Stack 10 with items: ['0090018000_08062023009707', '0090018000_08062023009707', '0090018000_08062023009707']
Stack 11 with items: ['0090018000_08062023009707', '0090018000_08062023009707']
Stack 12 with items: ['0090018000_08062023008436', '0090018000_08062023006595', '0090018000_08062023006595']
Stack 13 with items: ['0090018000_08062023006595', '0090018000_08062023005415', '0090018000_08062023006595']
Stack 14 with items: ['0090018000_08062023005415', '0090018000_08062023005415', '0090018000_08062023005415']
Stack 15 with items: ['0090018000_08062023005114', '0090018000_08062023005114', '0090018000_08062023005114']
Stack 16 with items: ['0090018000_08062023005114', '0090018000_08062023001876', '0090018000_08062023001876']
Stack 17 with items: ['0090018000_08062023001876', '0090018000_08062023001876', '0090018000_08062023001876']
Stack 18 with items: ['0090018000_08062023001876', '0090018000_08062023001876', '0090018000_08062023001876']
Stack 19 with items: ['0090018000_08062023001876', '0090018000_08062023001627', '0090018000_08062023001627']
Stack 20 with items: ['0090018000_08062023001627', '0090018000_08062023001627', '0090018000_08062023001627']
Stack 21 with items: ['0090018000_08062023001627', '0090018000_08062023001627', '0090018000_08062023001627']
Stack 22 with items: ['0090018000_08062023001627', '0090018000_08062023000453', '0090018000_08062023001627']
Stack 23 with items: ['0090018000_08062023000453', '0090018000_08062023000453', '0090018000_08062023000453']
Heuristic packed all stacks
