dataset: X
instance: CI2
+-----------+
2D Packing Heuristic in Truck P205414803
Min2DVol: 19.199999999999996 [m2]
Stack 0 with items: ['0090016800_08062023046559', '0090016800_08062023046559']
Stack 1 with items: ['0090016800_08062023046559', '0090016800_08062023046559']
Stack 2 with items: ['0090016800_08062023046559', '0090016800_08062023046559']
Stack 3 with items: ['0090016800_08062023046559', '0090016800_08062023046559']
Stack 4 with items: ['0090016800_08062023027772', '0090016800_08062023027772']
Stack 5 with items: ['0090016800_08062023027772', '0090016800_08062023027772']
Stack 6 with items: ['0090016800_08062023027772', '0090016800_08062023027772']
Stack 7 with items: ['0090016800_08062023027772', '0090016800_08062023027772']
Stack 8 with items: ['0090016800_08062023027772', '0090016800_08062023027772']
Stack 9 with items: ['0090016800_08062023027772', '0090016800_08062023027772']
Stack 10 with items: ['0090016800_08062023027772', '0090016800_08062023027772']
Stack 11 with items: ['0090016800_08062023027772', '0090016800_08062023027772']
Stack 12 with items: ['0090016800_08062023027772', '0090016800_08062023027772']
Stack 13 with items: ['0090016800_08062023027772', '0090016800_08062023027772']
Stack 14 with items: ['0090016800_08062023018157', '0090016800_08062023013310']
Stack 15 with items: ['0090016800_08062023013310', '0090016800_08062023013310']
Heuristic packed all stacks
