dataset: C
instance: DO
+-----------+
2D Packing Heuristic in Truck P079043003
Min2DVol: 30.03611999999999 [m2]
Stack 0 with items: ['0090019100_27022023002196', '0090019100_27022023004965', '0090019100_27022023007507']
Stack 1 with items: ['0090019100_27022023031412', '0090019100_27022023024650', '0090019100_27022023012642', '0090019100_27022023037764']
Stack 2 with items: ['0090019100_27022023039502', '0090019100_27022023031852', '0090019100_27022023031852']
Stack 3 with items: ['0090019100_27022023031852', '0090019100_27022023031852', '0090019100_27022023031852']
Stack 4 with items: ['0090019100_27022023031852', '0090019100_27022023031852', '0090019100_27022023031852']
Stack 5 with items: ['0090019100_27022023031852', '0090019100_27022023031852', '0090019100_27022023031852']
Stack 6 with items: ['0090019100_27022023031852', '0090019100_27022023031852', '0090019100_27022023031852']
Stack 7 with items: ['0090019100_27022023031852', '0090019100_27022023031852', '0090019100_27022023031852']
Stack 8 with items: ['0090019100_27022023031852', '0090019100_27022023027981', '0090019100_27022023025535']
Stack 9 with items: ['0090019100_27022023023500', '0090019100_27022023023500', '0090019100_27022023023500']
Stack 10 with items: ['0090019100_27022023023500', '0090019100_27022023023500', '0090019100_27022023023500']
Stack 11 with items: ['0090019100_27022023023500', '0090019100_27022023023500', '0090019100_27022023023500']
Stack 12 with items: ['0090019100_27022023023500', '0090019100_27022023023500', '0090019100_27022023023500']
Stack 13 with items: ['0090019100_27022023023500', '0090019100_27022023023500', '0090019100_27022023023500']
Stack 14 with items: ['0090019100_27022023023500', '0090019100_27022023023500', '0090019100_27022023023500']
Stack 15 with items: ['0090019100_27022023023500', '0090019100_27022023023500', '0090019100_27022023023500']
Stack 16 with items: ['0090019100_27022023023500', '0090019100_27022023022612', '0090019100_27022023022612']
Stack 17 with items: ['0090019100_27022023011143', '0090019100_27022023010132', '0090019100_27022023010132']
Stack 18 with items: ['0090019100_27022023010132', '0090019100_27022023010132', '0090019100_27022023010132']
Stack 19 with items: ['0090019100_27022023010132', '0090019100_27022023010132', '0090019100_27022023010132']
Stack 20 with items: ['0090019100_27022023010132', '0090019100_27022023010132', '0090019100_27022023010132']
Stack 21 with items: ['0090019100_27022023010132', '0090019100_27022023002346', '0090019100_27022023010132']
Stack 22 with items: ['0090019100_27022023002346', '0090019100_27022023002346', '0090019100_27022023002346']
Stack 23 with items: ['0090019100_27022023002346', '0090019100_27022023002346', '0090019100_27022023002346']
Stack 24 with items: ['0090019100_27022023002346', '0090019100_27022023002346', '0090019100_27022023002346']
Heuristic packed all stacks
