dataset: X
instance: MT7
+-----------+
2D Packing Heuristic in Truck P186574801
Min2DVol: 28.98060000000001 [m2]
Stack 0 with items: ['0091017700_14062023003854']
Stack 1 with items: ['0091017700_14062023003854']
Stack 2 with items: ['0091017700_14062023003421', '0091017700_14062023003421', '0091017700_14062023003421']
Stack 3 with items: ['0091017700_14062023003421', '0091017700_14062023002787', '0091017700_14062023002787']
Stack 4 with items: ['0091017700_14062023003095']
Stack 5 with items: ['0091017700_14062023002787', '0091017700_14062023001602', '0091017700_14062023000322']
Stack 6 with items: ['0091017700_14062023000322', '0091017700_14062023000322', '0091017700_14062023000322']
Stack 7 with items: ['0091017700_14062023000322', '0091017700_14062023000322', '0091017700_14062023000322']
Stack 8 with items: ['0091017700_14062023000322', '0091017700_14062023000322', '0091017700_14062023000322']
Stack 9 with items: ['0091017700_14062023000322', '0091017700_14062023000322', '0091017700_14062023000322']
Stack 10 with items: ['0091017700_14062023000322', '0091017700_14062023000322', '0091017700_14062023000322']
Stack 11 with items: ['0091017700_14062023000322', '0091017700_14062023000322', '0091017700_14062023000322']
Stack 12 with items: ['0091017700_14062023000322', '0091017700_14062023000322', '0091017700_14062023000322']
Stack 13 with items: ['0091017700_14062023000322', '0091017700_14062023000322', '0091017700_14062023000322']
Stack 14 with items: ['0091017700_14062023001564', '0091017700_14062023001564', '0091017700_14062023001564']
Stack 15 with items: ['0091017700_14062023001333', '0091017700_14062023001333', '0091017700_14062023001333']
Stack 16 with items: ['0091017700_14062023004555', '0091017700_14062023001333', '0091017700_14062023001333']
Stack 17 with items: ['0091017700_14062023001564', '0091017700_14062023001564', '0091017700_14062023001564']
Stack 18 with items: ['0091017700_14062023001333', '0091017700_14062023001333', '0091017700_14062023001333']
Stack 19 with items: ['0091017700_14062023001333', '0091017700_14062023001333', '0091017700_14062023001333']
Stack 20 with items: ['0091017700_14062023001333', '0091017700_14062023001333', '0091017700_14062023001333']
Stack 21 with items: ['0091017700_14062023004555', '0091017700_14062023004555', '0091017700_14062023004555']
Stack 22 with items: ['0091017700_14062023004555', '0091017700_14062023001333', '0091017700_14062023004555']
Stack 23 with items: ['0091017700_14062023001564', '0091017700_14062023001564', '0091017700_14062023001564']
Heuristic packed all stacks
