dataset: C
instance: TR3
+-----------+
2D Packing Heuristic in Truck P100272901
Min2DVol: 31.43477999999999 [m2]
Stack 0 with items: ['0090017000_28022023001940', '0090017000_28022023001940', '0090017000_28022023001940']
Stack 1 with items: ['0090017000_28022023001940', '0090017000_28022023001940', '0090017000_28022023001940']
Stack 2 with items: ['0090017000_28022023001940', '0090017000_28022023001940', '0090017000_28022023001940']
Stack 3 with items: ['0090017000_28022023011719', '0090017000_28022023011719']
Stack 4 with items: ['0090017000_28022023011719', '0090017000_28022023011719']
Stack 5 with items: ['0090017000_28022023011719', '0090017000_28022023011719']
Stack 6 with items: ['0090017000_28022023011719', '0090017000_28022023011719']
Stack 7 with items: ['0090017000_28022023011719', '0090017000_28022023011719']
Stack 8 with items: ['0090017000_28022023011719', '0090017000_28022023011719']
Stack 9 with items: ['0090017000_28022023011719', '0090017000_28022023011719']
Stack 10 with items: ['0090017000_28022023004646', '0090017000_28022023004646']
Stack 11 with items: ['0090017000_28022023004646', '0090017000_28022023004646']
Stack 12 with items: ['0090017000_28022023004646', '0090017000_28022023004646']
Stack 13 with items: ['0090017000_28022023004646', '0090017000_28022023004646']
Stack 14 with items: ['0090017000_28022023004646', '0090017000_28022023004646']
Stack 15 with items: ['0090017000_28022023004646', '0090017000_28022023004646']
Stack 16 with items: ['0090017000_28022023004725', '0090017000_28022023004725']
Stack 17 with items: ['0090017000_28022023004725', '0090017000_28022023004725']
Stack 18 with items: ['0090017000_28022023004725', '0090017000_28022023004725']
Stack 19 with items: ['0090017000_28022023004725', '0090017000_28022023004725']
Stack 20 with items: ['0090017000_28022023004725', '0090017000_28022023004725']
Stack 21 with items: ['0090017000_28022023004725', '0090017000_28022023004725']
Stack 22 with items: ['0090017000_28022023004725', '0090017000_28022023004725']
Stack 23 with items: ['0090017000_28022023004725', '0090017000_28022023004725']
Stack 24 with items: ['0090017000_28022023004725', '0090017000_28022023004725']
Stack 25 with items: ['0090017000_28022023004725', '0090017000_28022023004725']
Heuristic packed all stacks
