dataset: B
instance: FL
+-----------+
2D Packing Heuristic in Truck P319230201
Min2DVol: 16.758000000000003 [m2]
Stack 0 with items: ['0090015100_26102022008276', '0090015100_26102022007982', '0090015100_26102022008276']
Stack 1 with items: ['0090015100_26102022007982', '0090015100_26102022007982', '0090015100_26102022007982']
Stack 2 with items: ['0090015100_26102022007982', '0090015100_26102022007982', '0090015100_26102022007982']
Stack 3 with items: ['0090015100_26102022007982', '0090015100_26102022007695', '0090015100_26102022007982']
Stack 4 with items: ['0090015100_26102022007695', '0090015100_26102022007695', '0090015100_26102022007695']
Stack 5 with items: ['0090015100_26102022007695', '0090015100_26102022007695', '0090015100_26102022007695']
Stack 6 with items: ['0090015100_26102022007695', '0090015100_26102022007695', '0090015100_26102022007695']
Stack 7 with items: ['0090015100_26102022007695', '0090015100_26102022007695', '0090015100_26102022007695']
Stack 8 with items: ['0090015100_26102022007695', '0090015100_26102022007695', '0090015100_26102022007695']
Stack 9 with items: ['0090015100_26102022007695', '0090015100_26102022007695', '0090015100_26102022007695']
Stacks not packed:
Stack 6 missing: ['0090015100_26102022007695', '0090015100_26102022007695', '0090015100_26102022007695']
Stack 7 missing: ['0090015100_26102022007695', '0090015100_26102022007695', '0090015100_26102022007695']
Stack 8 missing: ['0090015100_26102022007695', '0090015100_26102022007695', '0090015100_26102022007695']
Stack 9 missing: ['0090015100_26102022007695', '0090015100_26102022007695', '0090015100_26102022007695']
