dataset: X
instance: SA
+-----------+
2D Packing Heuristic in Truck P185234401
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090017100_08062023022464', '0090017100_08062023018008', '0090017100_08062023017741']
Stack 1 with items: ['0090017100_08062023011467', '0090017100_08062023006367', '0090017100_08062023011467']
Stack 2 with items: ['0090017100_08062023006367', '0090017100_08062023006367', '0090017100_08062023006367']
Stack 3 with items: ['0090017100_08062023006367', '0090017100_08062023006367', '0090017100_08062023006367']
Stack 4 with items: ['0090017100_08062023006367', '0090017100_08062023006367', '0090017100_08062023006367']
Stack 5 with items: ['0090017100_08062023006367', '0090017100_08062023006367', '0090017100_08062023006367']
Stack 6 with items: ['0090017100_08062023006367', '0090017100_08062023006367', '0090017100_08062023006367']
Stack 7 with items: ['0090017100_08062023006367', '0090017100_08062023006367', '0090017100_08062023006367']
Stack 8 with items: ['0090017100_08062023006367', '0090017100_08062023006367', '0090017100_08062023006367']
Stack 9 with items: ['0090017100_08062023006367', '0090017100_08062023006367', '0090017100_08062023006367']
Stack 10 with items: ['0090017100_08062023006367', '0090017100_08062023006367', '0090017100_08062023006367']
Stack 11 with items: ['0090017100_08062023006367', '0090017100_08062023006367', '0090017100_08062023006367']
Stack 12 with items: ['0090017100_08062023006367', '0090017100_08062023006367', '0090017100_08062023006367']
Stack 13 with items: ['0090017100_08062023006367', '0090017100_08062023006367', '0090017100_08062023006367']
Stack 14 with items: ['0090017100_08062023006367', '0090017100_08062023005352', '0090017100_08062023006367']
Stack 15 with items: ['0090017100_08062023005352', '0090017100_08062023005352', '0090017100_08062023005352']
Stack 16 with items: ['0090017100_08062023005352', '0090017100_08062023005352', '0090017100_08062023005352']
Stack 17 with items: ['0090017100_08062023005352', '0090017100_08062023005352', '0090017100_08062023005352']
Stack 18 with items: ['0090017100_08062023005352', '0090017100_08062023005352', '0090017100_08062023005352']
Stack 19 with items: ['0090017100_08062023005352', '0090017100_08062023005352', '0090017100_08062023005352']
Stack 20 with items: ['0090017100_08062023000383', '0090017100_08062023000383', '0090017100_08062023000383']
Stack 21 with items: ['0090017100_08062023000383', '0090017100_08062023000383', '0090017100_08062023000383']
Stack 22 with items: ['0090017100_08062023000383', '0090017100_08062023000383', '0090017100_08062023000383']
Stack 23 with items: ['0090017100_08062023000383', '0090017100_08062023000383', '0090017100_08062023000383']
Stack 24 with items: ['0090017100_08062023000383', '0090017100_08062023000383', '0090017100_08062023000383']
Stack 25 with items: ['0090017100_08062023000383', '0090017100_08062023000383']
Heuristic packed all stacks
