dataset: X
instance: FS
+-----------+
2D Packing Heuristic in Truck P191627001
Min2DVol: 31.494180000000025 [m2]
Stack 0 with items: ['0091017500_08062023002798', '0091017500_08062023002798']
Stack 1 with items: ['0091017500_08062023002798', '0091017500_08062023002798']
Stack 2 with items: ['0091017500_08062023002798', '0091017500_08062023002798']
Stack 3 with items: ['0091017500_08062023002798', '0091017500_08062023002798']
Stack 4 with items: ['0091017500_08062023002558', '0091017500_08062023002558']
Stack 5 with items: ['0091017500_08062023002558', '0091017500_08062023002558']
Stack 6 with items: ['0091017500_08062023002558', '0091017500_08062023002558']
Stack 7 with items: ['0091017500_08062023002558', '0091017500_08062023002558']
Stack 8 with items: ['0091017500_08062023002558', '0091017500_08062023002509']
Stack 9 with items: ['0091017500_08062023002509', '0091017500_08062023002509']
Stack 10 with items: ['0091017500_08062023002509', '0091017500_08062023001966']
Stack 11 with items: ['0091017500_08062023001966', '0091017500_08062023001966']
Stack 12 with items: ['0091017500_08062023001904', '0091017500_08062023001904']
Stack 13 with items: ['0091017500_08062023001904', '0091017500_08062023001904']
Stack 14 with items: ['0091017500_08062023001885', '0091017500_08062023001885']
Stack 15 with items: ['0091017500_08062023001885', '0091017500_08062023001885']
Stack 16 with items: ['0091017500_08062023001885', '0091017500_08062023001885']
Stack 17 with items: ['0091017500_08062023001885', '0091017500_08062023001707']
Stack 18 with items: ['0091017500_08062023001707', '0091017500_08062023001707']
Stack 19 with items: ['0091017500_08062023001707', '0091017500_08062023001610']
Stack 20 with items: ['0091017500_08062023001610', '0091017500_08062023001610']
Stack 21 with items: ['0091017500_08062023001610', '0091017500_08062023001610']
Stack 22 with items: ['0091017500_08062023001610', '0091017500_08062023001610']
Stack 23 with items: ['0091017500_08062023001610', '0091017500_08062023001610']
Stack 24 with items: ['0091017500_08062023001610', '0091017500_08062023001610']
Stack 25 with items: ['0091017500_08062023001610', '0091017500_08062023001610']
Stack 26 with items: ['0091017500_08062023001610', '0091017500_08062023001610']
Stack 27 with items: ['0091017500_08062023001610', '0091017500_08062023001610']
Stack 28 with items: ['0091017500_08062023001610', '0091017500_08062023001610']
Stack 29 with items: ['0091017500_08062023001402', '0091017500_08062023001402']
Stack 30 with items: ['0091017500_08062023001402', '0091017500_08062023001402']
Stack 31 with items: ['0091017500_08062023001402', '0091017500_08062023001402']
Stack 32 with items: ['0091017500_08062023001402', '0091017500_08062023001402']
Stack 33 with items: ['0091017500_08062023000961', '0091017500_08062023000961']
Stack 34 with items: ['0091017500_08062023000961', '0091017500_08062023000961']
Stack 35 with items: ['0091017500_08062023000771', '0091017500_08062023000771']
Stack 36 with items: ['0091017500_08062023000771', '0091017500_08062023000771']
Stack 37 with items: ['0091017500_08062023000543', '0091017500_08062023000543']
Stack 38 with items: ['0091017500_08062023000543', '0091017500_08062023000543']
Stack 39 with items: ['0091017500_08062023000543', '0091017500_08062023000543']
Stack 40 with items: ['0091017500_08062023000543', '0091017500_08062023000543']
Stack 41 with items: ['0091017500_08062023000543', '0091017500_08062023000543']
Stack 42 with items: ['0091017500_08062023000543', '0091017500_08062023000178']
Stack 43 with items: ['0091017500_08062023000178', '0091017500_08062023000178']
Stack 44 with items: ['0091017500_08062023000178', '0091017500_08062023000178']
Stack 45 with items: ['0091017500_08062023000178', '0091017500_08062023000178']
Stack 46 with items: ['0091017500_08062023000178', '0091017500_08062023000178']
Stack 47 with items: ['0091017500_08062023000178', '0091017500_08062023000178']
Stack 48 with items: ['0091017500_08062023000178', '0091017500_08062023000178']
Stack 49 with items: ['0091017500_08062023000178', '0091017500_08062023000178']
Stack 50 with items: ['0091017500_08062023000178', '0091017500_08062023000178']
Stack 51 with items: ['0091017500_08062023000178', '0091017500_08062023000085']
Stack 52 with items: ['0091017500_08062023000085', '0091017500_08062023000085']
Stack 53 with items: ['0091017500_08062023000085', '0091017500_08062023000004']
Stack 54 with items: ['0091017500_08062023000004', '0091017500_08062023000004']
Stack 55 with items: ['0091017500_08062023000004', '0091017500_08062023000004']
Stack 56 with items: ['0091017500_08062023000004', '0091017500_08062023000004']
Stack 57 with items: ['0091017500_08062023000004', '0091017500_08062023000004']
Stack 58 with items: ['0091017500_08062023002107', '0091017500_08062023002622']
Stack 59 with items: ['0091017500_08062023001469', '0091017500_08062023001469']
Stack 60 with items: ['0091017500_08062023001287']
Heuristic packed all stacks
