dataset: X
instance: TA4
+-----------+
2D Packing Heuristic in Truck P247382101
Min2DVol: 31.965150000000026 [m2]
Stack 0 with items: ['0090038300_14062023000140', '0090038300_14062023001679', '0090038300_14062023010896']
Stack 1 with items: ['0090038300_14062023008778', '0090038300_14062023008778', '0090038300_14062023008778']
Stack 2 with items: ['0090038300_14062023011680', '0090038300_14062023011244']
Stack 3 with items: ['0090038300_14062023011008', '0090038300_14062023011008']
Stack 4 with items: ['0090038300_14062023011008', '0090038300_14062023011008']
Stack 5 with items: ['0090038300_14062023011008', '0090038300_14062023010946']
Stack 6 with items: ['0090038300_14062023010076', '0090038300_14062023010076']
Stack 7 with items: ['0090038300_14062023010076', '0090038300_14062023010076']
Stack 8 with items: ['0090038300_14062023010076', '0090038300_14062023009944']
Stack 9 with items: ['0090038300_14062023009339', '0090038300_14062023009339']
Stack 10 with items: ['0090038300_14062023008204', '0090038300_14062023008204']
Stack 11 with items: ['0090038300_14062023007594', '0090038300_14062023007594']
Stack 12 with items: ['0090038300_14062023007531', '0090038300_14062023007531']
Stack 13 with items: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 14 with items: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 15 with items: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 16 with items: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 17 with items: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 18 with items: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 19 with items: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 20 with items: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 21 with items: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 22 with items: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 23 with items: ['0090038300_14062023007369', '0090038300_14062023007369']
Stack 24 with items: ['0090038300_14062023006723', '0090038300_14062023006723']
Stack 25 with items: ['0090038300_14062023006723', '0090038300_14062023006723']
Stack 26 with items: ['0090038300_14062023006723', '0090038300_14062023006723']
Stack 27 with items: ['0090038300_14062023006723', '0090038300_14062023006482']
Stack 28 with items: ['0090038300_14062023006482', '0090038300_14062023006482']
Stack 29 with items: ['0090038300_14062023006482', '0090038300_14062023006482']
Stack 30 with items: ['0090038300_14062023006482', '0090038300_14062023006404']
Stack 31 with items: ['0090038300_14062023006404', '0090038300_14062023006309']
Stack 32 with items: ['0090038300_14062023006309', '0090038300_14062023006309']
Stack 33 with items: ['0090038300_14062023006309', '0090038300_14062023006309']
Stack 34 with items: ['0090038300_14062023006309', '0090038300_14062023006309']
Stack 35 with items: ['0090038300_14062023006309', '0090038300_14062023006309']
Stack 36 with items: ['0090038300_14062023006125', '0090038300_14062023005653']
Stack 37 with items: ['0090038300_14062023005653', '0090038300_14062023004935']
Stack 38 with items: ['0090038300_14062023004019', '0090038300_14062023003976']
