dataset: C
instance: TA
+-----------+
2D Packing Heuristic in Truck P091360451
Min2DVol: 28.402999999999995 [m2]
Stack 0 with items: ['0090038300_27022023024761', '0090038300_27022023024761', '0090038300_27022023024761']
Stack 1 with items: ['0090038300_27022023024761', '0090038300_27022023024761', '0090038300_27022023024761']
Stack 2 with items: ['0090038300_27022023017014', '0090038300_27022023017014', '0090038300_27022023017014']
Stack 3 with items: ['0090038300_27022023017014', '0090038300_27022023017014', '0090038300_27022023017014']
Stack 4 with items: ['0090038300_27022023017014', '0090038300_27022023017014', '0090038300_27022023017014']
Stack 5 with items: ['0090038300_27022023017014', '0090038300_27022023017014', '0090038300_27022023017014']
Stack 6 with items: ['0090038300_27022023017014', '0090038300_27022023017014', '0090038300_27022023017014']
Stack 7 with items: ['0090038300_27022023017014', '0090038300_27022023017014', '0090038300_27022023017014']
Stack 8 with items: ['0090038300_27022023017014', '0090038300_27022023017014', '0090038300_27022023017014']
Stack 9 with items: ['0090038300_27022023013576', '0090038300_27022023005839', '0090038300_27022023013576']
Stack 10 with items: ['0090038300_27022023005839', '0090038300_27022023005839', '0090038300_27022023005839']
Stack 11 with items: ['0090038300_27022023005839', '0090038300_27022023005839', '0090038300_27022023005839']
Stack 12 with items: ['0090038300_27022023005839', '0090038300_27022023005839', '0090038300_27022023005839']
Stack 13 with items: ['0090038300_27022023005839', '0090038300_27022023005839', '0090038300_27022023005839']
Stack 14 with items: ['0090038300_27022023005839', '0090038300_27022023002305', '0090038300_27022023000194']
Stack 15 with items: ['0090038300_27022023035439', '0090038300_27022023008023']
Stack 16 with items: ['0090038300_27022023035439', '0090038300_27022023035439', '0090038300_27022023035439']
Stacks not packed:
Stack 1 missing: ['0090038300_27022023024761', '0090038300_27022023024761', '0090038300_27022023024761']
Stack 9 missing: ['0090038300_27022023013576', '0090038300_27022023005839', '0090038300_27022023013576']
Stack 10 missing: ['0090038300_27022023005839', '0090038300_27022023005839', '0090038300_27022023005839']
Stack 11 missing: ['0090038300_27022023005839', '0090038300_27022023005839', '0090038300_27022023005839']
Stack 12 missing: ['0090038300_27022023005839', '0090038300_27022023005839', '0090038300_27022023005839']
Stack 13 missing: ['0090038300_27022023005839', '0090038300_27022023005839', '0090038300_27022023005839']
Stack 14 missing: ['0090038300_27022023005839', '0090038300_27022023002305', '0090038300_27022023000194']
Stack 16 missing: ['0090038300_27022023035439', '0090038300_27022023035439', '0090038300_27022023035439']
