dataset: B
instance: SA2
+-----------+
2D Packing Heuristic in Truck P313234401
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090017100_26102022013723', '0090017100_26102022013723', '0090017100_26102022013723']
Stack 1 with items: ['0090017100_26102022013723', '0090017100_26102022013723', '0090017100_26102022013723']
Stack 2 with items: ['0090017100_26102022013723', '0090017100_26102022013723', '0090017100_26102022013723']
Stack 3 with items: ['0090017100_26102022013723', '0090017100_26102022013723', '0090017100_26102022013723']
Stack 4 with items: ['0090017100_26102022013723', '0090017100_26102022013723', '0090017100_26102022013723']
Stack 5 with items: ['0090017100_26102022013723', '0090017100_26102022013723', '0090017100_26102022013723']
Stack 6 with items: ['0090017100_26102022013723', '0090017100_26102022011411', '0090017100_26102022013723']
Stack 7 with items: ['0090017100_26102022011411', '0090017100_26102022011411', '0090017100_26102022011411']
Stack 8 with items: ['0090017100_26102022011411', '0090017100_26102022011411', '0090017100_26102022011411']
Stack 9 with items: ['0090017100_26102022011411', '0090017100_26102022011411', '0090017100_26102022011411']
Stack 10 with items: ['0090017100_26102022010345', '0090017100_26102022008940', '0090017100_26102022010345']
Stack 11 with items: ['0090017100_26102022008940', '0090017100_26102022008940', '0090017100_26102022008940']
Stack 12 with items: ['0090017100_26102022008940', '0090017100_26102022008940', '0090017100_26102022008940']
Stack 13 with items: ['0090017100_26102022008940', '0090017100_26102022008940', '0090017100_26102022008940']
Stack 14 with items: ['0090017100_26102022008940', '0090017100_26102022008940', '0090017100_26102022008940']
Stack 15 with items: ['0090017100_26102022008940', '0090017100_26102022008940', '0090017100_26102022008940']
Stack 16 with items: ['0090017100_26102022008940', '0090017100_26102022008940', '0090017100_26102022008940']
Stack 17 with items: ['0090017100_26102022006984', '0090017100_26102022005335', '0090017100_26102022006984']
Stack 18 with items: ['0090017100_26102022005335', '0090017100_26102022004210', '0090017100_26102022004210']
Stack 19 with items: ['0090017100_26102022004210', '0090017100_26102022004210', '0090017100_26102022004210']
Stack 20 with items: ['0090017100_26102022002964', '0090017100_26102022002964', '0090017100_26102022002964']
Stack 21 with items: ['0090017100_26102022002964', '0090017100_26102022002964', '0090017100_26102022002964']
Stack 22 with items: ['0090017100_26102022002964', '0090017100_26102022002832', '0090017100_26102022002964']
Stack 23 with items: ['0090017100_26102022001470', '0090017100_26102022001470', '0090017100_26102022001470']
Stack 24 with items: ['0090017100_26102022001470', '0090017100_26102022001470', '0090017100_26102022001470']
Stack 25 with items: ['0090017100_26102022001470']
Heuristic packed all stacks
