dataset: C
instance: CI
+-----------+
2D Packing Heuristic in Truck P088412801
Min2DVol: 30.720000000000013 [m2]
Stack 0 with items: ['0090016800_27022023013419', '0090016800_27022023013419', '0090016800_27022023013419']
Stack 1 with items: ['0090016800_27022023011739', '0090016800_27022023011739', '0090016800_27022023011739']
Stack 2 with items: ['0090016800_27022023011739', '0090016800_27022023011739', '0090016800_27022023011739']
Stack 3 with items: ['0090016800_27022023011739', '0090016800_27022023011739', '0090016800_27022023011739']
Stack 4 with items: ['0090016800_27022023011739', '0090016800_27022023011739', '0090016800_27022023011739']
Stack 5 with items: ['0090016800_27022023011739', '0090016800_27022023011739', '0090016800_27022023011739']
Stack 6 with items: ['0090016800_27022023011739', '0090016800_27022023011739', '0090016800_27022023011739']
Stack 7 with items: ['0090016800_27022023011739', '0090016800_27022023011739', '0090016800_27022023011739']
Stack 8 with items: ['0090016800_27022023011739', '0090016800_27022023011739', '0090016800_27022023011739']
Stack 9 with items: ['0090016800_27022023011739', '0090016800_27022023011739', '0090016800_27022023011739']
Stack 10 with items: ['0090016800_27022023001964', '0090016800_27022023001964', '0090016800_27022023001964']
Stack 11 with items: ['0090016800_27022023001964', '0090016800_27022023001964', '0090016800_27022023001964']
Stack 12 with items: ['0090016800_27022023001964', '0090016800_27022023001964', '0090016800_27022023001964']
Stack 13 with items: ['0090016800_27022023001964', '0090016800_27022023001964', '0090016800_27022023001964']
Stack 14 with items: ['0090016800_27022023001964', '0090016800_27022023001964', '0090016800_27022023001964']
Stack 15 with items: ['0090016800_27022023001964', '0090016800_27022023001964', '0090016800_27022023001964']
Heuristic packed all stacks
