dataset: X
instance: AS7
+-----------+
2D Packing Heuristic in Truck P201752701
Min2DVol: 35.52701250000004 [m2]
Stack 0 with items: ['0090018000_14062023013305', '0090018000_14062023005150', '0090018000_14062023006339', '0090018000_14062023008429', '0090018000_14062023008991', '0090018000_14062023004807']
Stack 1 with items: ['0090018000_14062023000334', '0090018000_14062023002983', '0090018000_14062023003462', '0090018000_14062023009505', '0090018000_14062023014246']
Stack 2 with items: ['0090018000_14062023010505', '0090018000_14062023002050', '0090018000_14062023000572', '0090018000_14062023013305']
Stack 3 with items: ['0090018000_14062023013651', '0090018000_14062023004235', '0090018000_14062023008983', '0090018000_14062023000572']
Stack 4 with items: ['0090018000_14062023014614', '0090018000_14062023014157', '0090018000_14062023014614']
Stack 5 with items: ['0090018000_14062023014157', '0090018000_14062023014157', '0090018000_14062023014157']
Stack 6 with items: ['0090018000_14062023014157', '0090018000_14062023014157', '0090018000_14062023014157']
Stack 7 with items: ['0090018000_14062023012982', '0090018000_14062023012982', '0090018000_14062023012982']
Stack 8 with items: ['0090018000_14062023012982', '0090018000_14062023012982', '0090018000_14062023012982']
Stack 9 with items: ['0090018000_14062023012982', '0090018000_14062023012982', '0090018000_14062023012982']
Stack 10 with items: ['0090018000_14062023012982', '0090018000_14062023012982', '0090018000_14062023012982']
Stack 11 with items: ['0090018000_14062023012982', '0090018000_14062023012604', '0090018000_14062023012982']
Stack 12 with items: ['0090018000_14062023012604', '0090018000_14062023012604', '0090018000_14062023012604']
Stack 13 with items: ['0090018000_14062023012604', '0090018000_14062023011035', '0090018000_14062023011035']
Stack 14 with items: ['0090018000_14062023011035', '0090018000_14062023010823', '0090018000_14062023011035']
Stack 15 with items: ['0090018000_14062023008157', '0090018000_14062023008157', '0090018000_14062023008157']
Stack 16 with items: ['0090018000_14062023008157', '0090018000_14062023008157', '0090018000_14062023008157']
Stack 17 with items: ['0090018000_14062023008157', '0090018000_14062023008157', '0090018000_14062023008157']
Stack 18 with items: ['0090018000_14062023008157', '0090018000_14062023008157', '0090018000_14062023008157']
Stack 19 with items: ['0090018000_14062023008157', '0090018000_14062023008157', '0090018000_14062023008157']
Stack 20 with items: ['0090018000_14062023008157', '0090018000_14062023008157', '0090018000_14062023008157']
Stack 21 with items: ['0090018000_14062023007775', '0090018000_14062023006956', '0090018000_14062023006638']
Stack 22 with items: ['0090018000_14062023006638', '0090018000_14062023006020', '0090018000_14062023006020']
Stack 23 with items: ['0090018000_14062023006020', '0090018000_14062023006020', '0090018000_14062023006020']
Stack 24 with items: ['0090018000_14062023006020', '0090018000_14062023005844', '0090018000_14062023005844']
Stack 25 with items: ['0090018000_14062023005662', '0090018000_14062023005170', '0090018000_14062023005170']
Stack 26 with items: ['0090018000_14062023005170', '0090018000_14062023005170', '0090018000_14062023005170']
Stack 27 with items: ['0090018000_14062023005170', '0090018000_14062023005170', '0090018000_14062023005170']
Stack 28 with items: ['0090018000_14062023005170', '0090018000_14062023004582', '0090018000_14062023005170']
Stack 29 with items: ['0090018000_14062023004582', '0090018000_14062023004582', '0090018000_14062023004582']
