dataset: C
instance: BY
+-----------+
2D Packing Heuristic in Truck P077065903
Min2DVol: 22.854180000000007 [m2]
Stack 0 with items: ['0090016900_27022023017432', '0090016900_27022023005791', '0090016900_27022023020844', '0090016900_27022023041082']
Stack 1 with items: ['0090016900_27022023017432']
Stack 2 with items: ['0090016900_27022023050927']
Stack 3 with items: ['0090016900_27022023024340', '0090016900_27022023024340', '0090016900_27022023024340']
Stack 4 with items: ['0090016900_27022023015036', '0090016900_27022023015036', '0090016900_27022023015036']
Stack 5 with items: ['0090016900_27022023015036', '0090016900_27022023015036', '0090016900_27022023015036']
Stack 6 with items: ['0090016900_27022023015036', '0090016900_27022023015036', '0090016900_27022023015036']
Stack 7 with items: ['0090016900_27022023015036', '0090016900_27022023015036', '0090016900_27022023015036']
Stack 8 with items: ['0090016900_27022023015036', '0090016900_27022023015036', '0090016900_27022023015036']
Stack 9 with items: ['0090016900_27022023015036', '0090016900_27022023015036', '0090016900_27022023015036']
Stack 10 with items: ['0090016900_27022023015036', '0090016900_27022023015036', '0090016900_27022023015036']
Stack 11 with items: ['0090016900_27022023015036', '0090016900_27022023015036', '0090016900_27022023015036']
Stack 12 with items: ['0090016900_27022023015036', '0090016900_27022023015036', '0090016900_27022023015036']
Heuristic packed all stacks
