dataset: X
instance: CI3
+-----------+
2D Packing Heuristic in Truck P200883403
Min2DVol: 24.349259999999994 [m2]
Stack 0 with items: ['0090016800_08062023039223', '0090016800_08062023039223', '0090016800_08062023039223']
Stack 1 with items: ['0090016800_08062023039223', '0090016800_08062023039223', '0090016800_08062023039223']
Stack 2 with items: ['0090016800_08062023039223', '0090016800_08062023039223', '0090016800_08062023039223']
Stack 3 with items: ['0090016800_08062023039223', '0090016800_08062023039223', '0090016800_08062023039223']
Stack 4 with items: ['0090016800_08062023039223', '0090016800_08062023039223', '0090016800_08062023039223']
Stack 5 with items: ['0090016800_08062023039223', '0090016800_08062023039223', '0090016800_08062023039223']
Stack 6 with items: ['0090016800_08062023039223', '0090016800_08062023039223', '0090016800_08062023039223']
Stack 7 with items: ['0090016800_08062023039223', '0090016800_08062023039223', '0090016800_08062023039223']
Stack 8 with items: ['0090016800_08062023039223', '0090016800_08062023039223', '0090016800_08062023039223']
Stack 9 with items: ['0090016800_08062023039223', '0090016800_08062023039223', '0090016800_08062023039223']
Stack 10 with items: ['0090016800_08062023039223', '0090016800_08062023039223', '0090016800_08062023039223']
Stack 11 with items: ['0090016800_08062023036035', '0090016800_08062023036035', '0090016800_08062023036035']
Stack 12 with items: ['0090016800_08062023036035', '0090016800_08062023036035', '0090016800_08062023036035']
Stack 13 with items: ['0090016800_08062023036035', '0090016800_08062023036035', '0090016800_08062023036035']
Stack 14 with items: ['0090016800_08062023035115', '0090016800_08062023035115', '0090016800_08062023035115']
Stack 15 with items: ['0090016800_08062023035115', '0090016800_08062023035115', '0090016800_08062023035115']
Stack 16 with items: ['0090016800_08062023035115', '0090016800_08062023035115', '0090016800_08062023035115']
Stack 17 with items: ['0090016800_08062023035115', '0090016800_08062023028779', '0090016800_08062023025587']
Stack 18 with items: ['0090016800_08062023000779', '0090016800_08062023000779', '0090016800_08062023000779']
Stack 19 with items: ['0090016800_08062023000779', '0090016800_08062023000779', '0090016800_08062023000779']
Heuristic packed all stacks
