dataset: C
instance: MT3
+-----------+
2D Packing Heuristic in Truck P108570701
Min2DVol: 32.39999999999999 [m2]
Stack 0 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 1 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 2 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 3 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 4 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 5 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 6 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 7 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 8 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 9 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 10 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 11 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 12 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 13 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 14 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 15 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 16 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 17 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 18 with items: ['0091017700_28022023003434', '0091017700_28022023003434', '0091017700_28022023003434']
Stack 19 with items: ['0091017700_28022023003434', '0091017700_28022023002864', '0091017700_28022023002864']
Stack 20 with items: ['0091017700_28022023002864', '0091017700_28022023002864', '0091017700_28022023002864']
Stack 21 with items: ['0091017700_28022023002183', '0091017700_28022023001110', '0091017700_28022023001110']
Stack 22 with items: ['0091017700_28022023001110', '0091017700_28022023001110', '0091017700_28022023001110']
Stack 23 with items: ['0091017700_28022023001110', '0091017700_28022023001110', '0091017700_28022023001110']
Stack 24 with items: ['0091017700_28022023006325', '0091017700_28022023006325', '0091017700_28022023006325']
Stack 25 with items: ['0091017700_28022023005732', '0091017700_28022023004830', '0091017700_28022023006325']
Stack 26 with items: ['0091017700_28022023002065', '0091017700_28022023006325']
Stacks not packed:
Stack 25 missing: ['0091017700_28022023005732', '0091017700_28022023004830', '0091017700_28022023006325']
