dataset: X
instance: MA
+-----------+
2D Packing Heuristic in Truck P199034301
Min2DVol: 31.679999999999993 [m2]
Stack 0 with items: ['0090016200_08062023025178', '0090016200_08062023019379', '0090016200_08062023025178']
Stack 1 with items: ['0090016200_08062023019379', '0090016200_08062023019379', '0090016200_08062023019379']
Stack 2 with items: ['0090016200_08062023019379', '0090016200_08062023019379', '0090016200_08062023019379']
Stack 3 with items: ['0090016200_08062023019379', '0090016200_08062023019379', '0090016200_08062023019379']
Stack 4 with items: ['0090016200_08062023013696', '0090016200_08062023013696', '0090016200_08062023013696']
Stack 5 with items: ['0090016200_08062023013696', '0090016200_08062023013696', '0090016200_08062023013696']
Stack 6 with items: ['0090016200_08062023013696', '0090016200_08062023013696', '0090016200_08062023013696']
Stack 7 with items: ['0090016200_08062023007458', '0090016200_08062023007458', '0090016200_08062023007458']
Stack 8 with items: ['0090016200_08062023007458', '0090016200_08062023007458', '0090016200_08062023007458']
Stack 9 with items: ['0090016200_08062023007458', '0090016200_08062023007458', '0090016200_08062023007458']
Stack 10 with items: ['0090016200_08062023007458', '0090016200_08062023007458', '0090016200_08062023007458']
Heuristic packed all stacks
