dataset: X
instance: SA3
+-----------+
2D Packing Heuristic in Truck P171051603
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090017100_08062023004194']
Stack 1 with items: ['0090017100_08062023004194']
Stack 2 with items: ['0090017100_08062023004194']
Stack 3 with items: ['0090017100_08062023004194']
Stack 4 with items: ['0090017100_08062023004194']
Stack 5 with items: ['0090017100_08062023004194']
Stack 6 with items: ['0090017100_08062023004194']
Stack 7 with items: ['0090017100_08062023028609', '0090017100_08062023028609', '0090017100_08062023028609']
Stack 8 with items: ['0090017100_08062023028609', '0090017100_08062023028609', '0090017100_08062023028609']
Stack 9 with items: ['0090017100_08062023028609', '0090017100_08062023028609', '0090017100_08062023028609']
Stack 10 with items: ['0090017100_08062023028609', '0090017100_08062023028609', '0090017100_08062023028609']
Stack 11 with items: ['0090017100_08062023028609', '0090017100_08062023028609', '0090017100_08062023028609']
Stack 12 with items: ['0090017100_08062023028609', '0090017100_08062023028609', '0090017100_08062023028609']
Stack 13 with items: ['0090017100_08062023013251', '0090017100_08062023013251', '0090017100_08062023013251']
Stack 14 with items: ['0090017100_08062023013251', '0090017100_08062023013251', '0090017100_08062023013251']
Stack 15 with items: ['0090017100_08062023013251', '0090017100_08062023013251', '0090017100_08062023013251']
Stack 16 with items: ['0090017100_08062023013251', '0090017100_08062023013251', '0090017100_08062023013251']
Stack 17 with items: ['0090017100_08062023013251', '0090017100_08062023013251', '0090017100_08062023013251']
Stack 18 with items: ['0090017100_08062023013251', '0090017100_08062023013251', '0090017100_08062023013251']
Stack 19 with items: ['0090017100_08062023013251', '0090017100_08062023013251', '0090017100_08062023013251']
Stack 20 with items: ['0090017100_08062023013251', '0090017100_08062023013251', '0090017100_08062023013251']
Stack 21 with items: ['0090017100_08062023013251', '0090017100_08062023013251', '0090017100_08062023013251']
Stack 22 with items: ['0090017100_08062023012718', '0090017100_08062023012718', '0090017100_08062023012718']
Stack 23 with items: ['0090017100_08062023012718', '0090017100_08062023012718', '0090017100_08062023012718']
Stack 24 with items: ['0090017100_08062023012718', '0090017100_08062023012718', '0090017100_08062023012718']
Stack 25 with items: ['0090017100_08062023012718', '0090017100_08062023012718', '0090017100_08062023012718']
Heuristic packed all stacks
