dataset: C
instance: CI2
+-----------+
2D Packing Heuristic in Truck P077409553
Min2DVol: 35.51276000000001 [m2]
Stack 0 with items: ['0090016800_28022023022714', '0090016800_28022023018490', '0090016800_28022023021967', '0090016800_28022023007626', '0090016800_28022023022714', '0090016800_28022023022714']
Stack 1 with items: ['0090016800_28022023018028', '0090016800_28022023018028']
Stack 2 with items: ['0090016800_28022023018028', '0090016800_28022023012741']
Stack 3 with items: ['0090016800_28022023012741', '0090016800_28022023012741']
Stack 4 with items: ['0090016800_28022023005667', '0090016800_28022023000934', '0090016800_28022023005069', '0090016800_28022023000219']
Stack 5 with items: ['0090016800_28022023000934']
Stack 6 with items: ['0090016800_28022023016315', '0090016800_28022023016315', '0090016800_28022023016315']
Stack 7 with items: ['0090016800_28022023006138', '0090016800_28022023017384', '0090016800_28022023017384']
Stack 8 with items: ['0090016800_28022023016315', '0090016800_28022023016315', '0090016800_28022023016315']
Stack 9 with items: ['0090016800_28022023009688', '0090016800_28022023016315', '0090016800_28022023017384']
Stack 10 with items: ['0090016800_28022023016315', '0090016800_28022023009688', '0090016800_28022023009688']
Stack 11 with items: ['0090016800_28022023014549', '0090016800_28022023014549', '0090016800_28022023014549']
Stack 12 with items: ['0090016800_28022023014549', '0090016800_28022023014549', '0090016800_28022023014549']
Stack 13 with items: ['0090016800_28022023006138', '0090016800_28022023006138', '0090016800_28022023006138']
Stack 14 with items: ['0090016800_28022023009688', '0090016800_28022023009688', '0090016800_28022023010502']
Stack 15 with items: ['0090016800_28022023022328', '0090016800_28022023022328', '0090016800_28022023022328']
Stack 16 with items: ['0090016800_28022023012470', '0090016800_28022023022328', '0090016800_28022023022328']
Stack 17 with items: ['0090016800_28022023019537', '0090016800_28022023022328', '0090016800_28022023022328']
Stack 18 with items: ['0090016800_28022023019537', '0090016800_28022023022328', '0090016800_28022023022328']
Stack 19 with items: ['0090016800_28022023022328', '0090016800_28022023022328', '0090016800_28022023022328']
Stack 20 with items: ['0090016800_28022023021298', '0090016800_28022023021298']
Stack 21 with items: ['0090016800_28022023021298', '0090016800_28022023021298', '0090016800_28022023021298']
Stack 22 with items: ['0090016800_28022023021298', '0090016800_28022023021298', '0090016800_28022023021298']
Stack 23 with items: ['0090016800_28022023021298', '0090016800_28022023021298', '0090016800_28022023021298']
Stacks not packed:
Stack 10 missing: ['0090016800_28022023016315', '0090016800_28022023009688', '0090016800_28022023009688']
Stack 12 missing: ['0090016800_28022023014549', '0090016800_28022023014549', '0090016800_28022023014549']
Stack 14 missing: ['0090016800_28022023009688', '0090016800_28022023009688', '0090016800_28022023010502']
