dataset: B
instance: RM2
+-----------+
2D Packing Heuristic in Truck P354394401
Min2DVol: 31.315480000000008 [m2]
Stack 0 with items: ['0090038200_26102022000475', '0090038200_26102022003928']
Stack 1 with items: ['0090038200_26102022000475', '0090038200_26102022000475']
Stack 2 with items: ['0090038200_26102022005356', '0090038200_26102022005356']
Stack 3 with items: ['0090038200_26102022004963', '0090038200_26102022004963']
Stack 4 with items: ['0090038200_26102022004963', '0090038200_26102022004963']
Stack 5 with items: ['0090038200_26102022004963', '0090038200_26102022000912']
Stack 6 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 7 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 8 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 9 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 10 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 11 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 12 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 13 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 14 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 15 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 16 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 17 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 18 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stack 19 with items: ['0090038200_26102022000912', '0090038200_26102022000912']
Stacks not packed:
Stack 19 missing: ['0090038200_26102022000912', '0090038200_26102022000912']
