dataset: X
instance: RM3
+-----------+
2D Packing Heuristic in Truck P202391303
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090038200_08062023029158', '0090038200_08062023029158', '0090038200_08062023029158']
Stack 1 with items: ['0090038200_08062023029158', '0090038200_08062023029158', '0090038200_08062023029158']
Stack 2 with items: ['0090038200_08062023029158', '0090038200_08062023029158', '0090038200_08062023029158']
Stack 3 with items: ['0090038200_08062023029158', '0090038200_08062023026740', '0090038200_08062023021898']
Stack 4 with items: ['0090038200_08062023021898', '0090038200_08062023021898', '0090038200_08062023021898']
Stack 5 with items: ['0090038200_08062023021898', '0090038200_08062023021898', '0090038200_08062023021898']
Stack 6 with items: ['0090038200_08062023021898', '0090038200_08062023021220', '0090038200_08062023021220']
Stack 7 with items: ['0090038200_08062023018083', '0090038200_08062023016415', '0090038200_08062023016415']
Stack 8 with items: ['0090038200_08062023016415', '0090038200_08062023016415', '0090038200_08062023016415']
Stack 9 with items: ['0090038200_08062023016415', '0090038200_08062023016415', '0090038200_08062023016415']
Stack 10 with items: ['0090038200_08062023016415', '0090038200_08062023014490', '0090038200_08062023016415']
Stack 11 with items: ['0090038200_08062023014484', '0090038200_08062023014484', '0090038200_08062023014484']
Stack 12 with items: ['0090038200_08062023014484', '0090038200_08062023014484', '0090038200_08062023014484']
Stack 13 with items: ['0090038200_08062023014484', '0090038200_08062023014484', '0090038200_08062023014484']
Stack 14 with items: ['0090038200_08062023014484', '0090038200_08062023013525', '0090038200_08062023011916']
Stack 15 with items: ['0090038200_08062023011916', '0090038200_08062023010357', '0090038200_08062023009696']
Stack 16 with items: ['0090038200_08062023009696', '0090038200_08062023008649', '0090038200_08062023008649']
Stack 17 with items: ['0090038200_08062023006216', '0090038200_08062023006216', '0090038200_08062023006216']
Stack 18 with items: ['0090038200_08062023006216', '0090038200_08062023006216', '0090038200_08062023006216']
Stack 19 with items: ['0090038200_08062023006216', '0090038200_08062023006216', '0090038200_08062023006216']
Stack 20 with items: ['0090038200_08062023006216', '0090038200_08062023006216', '0090038200_08062023006216']
Stack 21 with items: ['0090038200_08062023006216', '0090038200_08062023006216', '0090038200_08062023006216']
Stack 22 with items: ['0090038200_08062023006216', '0090038200_08062023006216', '0090038200_08062023006216']
Stack 23 with items: ['0090038200_08062023006216', '0090038200_08062023005718', '0090038200_08062023006216']
Stack 24 with items: ['0090038200_08062023005718', '0090038200_08062023005210', '0090038200_08062023005210']
Stack 25 with items: ['0090038200_08062023005210', '0090038200_08062023002380', '0090038200_08062023002380']
Heuristic packed all stacks
