dataset: X
instance: SA
+-----------+
2D Packing Heuristic in Truck P173157001
Min2DVol: 31.680000000000003 [m2]
Stack 0 with items: ['0090017100_08062023025004', '0090017100_08062023025004', '0090017100_08062023025004']
Stack 1 with items: ['0090017100_08062023021121', '0090017100_08062023021121', '0090017100_08062023021121']
Stack 2 with items: ['0090017100_08062023017210', '0090017100_08062023017210', '0090017100_08062023017210']
Stack 3 with items: ['0090017100_08062023017210', '0090017100_08062023017210', '0090017100_08062023017210']
Stack 4 with items: ['0090017100_08062023017210', '0090017100_08062023017210', '0090017100_08062023017210']
Stack 5 with items: ['0090017100_08062023017210', '0090017100_08062023017210', '0090017100_08062023017210']
Stack 6 with items: ['0090017100_08062023017210', '0090017100_08062023017210', '0090017100_08062023017210']
Stack 7 with items: ['0090017100_08062023017210', '0090017100_08062023017210', '0090017100_08062023017210']
Stack 8 with items: ['0090017100_08062023017210', '0090017100_08062023017210', '0090017100_08062023017210']
Stack 9 with items: ['0090017100_08062023017210', '0090017100_08062023017210', '0090017100_08062023017210']
Stack 10 with items: ['0090017100_08062023017210', '0090017100_08062023017210', '0090017100_08062023017210']
Stack 11 with items: ['0090017100_08062023010143', '0090017100_08062023010143', '0090017100_08062023010143']
Heuristic packed all stacks
