dataset: X
instance: CI3
+-----------+
2D Packing Heuristic in Truck P202432603
Min2DVol: 31.19999999999999 [m2]
Stack 0 with items: ['0090016800_08062023005879']
Stack 1 with items: ['0090016800_08062023005879']
Stack 2 with items: ['0090016800_08062023005879']
Stack 3 with items: ['0090016800_08062023005879']
Stack 4 with items: ['0090016800_08062023005879']
Stack 5 with items: ['0090016800_08062023005879']
Stack 6 with items: ['0090016800_08062023005879']
Stack 7 with items: ['0090016800_08062023005879']
Stack 8 with items: ['0090016800_08062023005879']
Stack 9 with items: ['0090016800_08062023046194', '0090016800_08062023046194', '0090016800_08062023046194']
Stack 10 with items: ['0090016800_08062023046194', '0090016800_08062023046194', '0090016800_08062023046194']
Stack 11 with items: ['0090016800_08062023046194', '0090016800_08062023046194', '0090016800_08062023046194']
Stack 12 with items: ['0090016800_08062023046194', '0090016800_08062023046194', '0090016800_08062023046194']
Stack 13 with items: ['0090016800_08062023046194', '0090016800_08062023046194', '0090016800_08062023046194']
Stack 14 with items: ['0090016800_08062023046194', '0090016800_08062023046194', '0090016800_08062023046194']
Stack 15 with items: ['0090016800_08062023046194', '0090016800_08062023046194', '0090016800_08062023046194']
Stack 16 with items: ['0090016800_08062023046194', '0090016800_08062023027157', '0090016800_08062023046194']
Stack 17 with items: ['0090016800_08062023027157', '0090016800_08062023023395', '0090016800_08062023023395']
Stack 18 with items: ['0090016800_08062023023395', '0090016800_08062023023395', '0090016800_08062023023395']
Stack 19 with items: ['0090016800_08062023023395', '0090016800_08062023023395', '0090016800_08062023023395']
Stack 20 with items: ['0090016800_08062023023395', '0090016800_08062023023395', '0090016800_08062023023395']
Stack 21 with items: ['0090016800_08062023023395', '0090016800_08062023023395', '0090016800_08062023023395']
Stack 22 with items: ['0090016800_08062023023395', '0090016800_08062023023395', '0090016800_08062023023395']
Stack 23 with items: ['0090016800_08062023023395', '0090016800_08062023023395', '0090016800_08062023023395']
Stack 24 with items: ['0090016800_08062023023395', '0090016800_08062023023395', '0090016800_08062023023395']
Stack 25 with items: ['0090016800_08062023023395', '0090016800_08062023003278', '0090016800_08062023003278']
Heuristic packed all stacks
